"run","randomSeed","perception_radius","treasure_count","area_dimensions","navigation_memory","treasure_value","treasure_decay_rate","explorer_count"
141,-314413046,4,50,40,0.3,1000.0,0.01,300
143,-314412828,4,50,40,0.5,1000.0,0.01,200
145,-314412749,4,50,70,0.1,1000.0,0.01,100
147,-314412140,4,50,70,0.1,1000.0,0.01,300
149,-314408451,4,50,70,0.3,1000.0,0.01,200
151,-314406733,4,50,70,0.5,1000.0,0.01,100
153,-314405968,4,50,70,0.5,1000.0,0.01,300
155,-314404259,4,50,100,0.1,1000.0,0.01,200
157,-314397280,4,50,100,0.3,1000.0,0.01,100
159,-314392572,4,50,100,0.3,1000.0,0.01,300
161,-314380641,4,50,100,0.5,1000.0,0.01,200
163,-314372625,5,10,40,0.1,1000.0,0.01,100
165,-314372031,5,10,40,0.1,1000.0,0.01,300
167,-314371270,5,10,40,0.3,1000.0,0.01,200
169,-314370687,5,10,40,0.5,1000.0,0.01,100
171,-314370359,5,10,40,0.5,1000.0,0.01,300
173,-314369328,5,10,70,0.1,1000.0,0.01,200
175,-314360249,5,10,70,0.3,1000.0,0.01,100
177,-314356921,5,10,70,0.3,1000.0,0.01,300
179,-314348953,5,10,70,0.5,1000.0,0.01,200
181,-314339280,5,10,100,0.1,1000.0,0.01,100
183,-314319311,5,10,100,0.1,1000.0,0.01,300
185,-314283999,5,10,100,0.3,1000.0,0.01,200
187,-314250297,5,10,100,0.5,1000.0,0.01,100
189,-314240875,5,10,100,0.5,1000.0,0.01,300
191,-314203029,5,30,40,0.1,1000.0,0.01,200
193,-314202748,5,30,40,0.3,1000.0,0.01,100
195,-314202673,5,30,40,0.3,1000.0,0.01,300
197,-314202497,5,30,40,0.5,1000.0,0.01,200
199,-314202356,5,30,70,0.1,1000.0,0.01,100
201,-314201693,5,30,70,0.1,1000.0,0.01,300
203,-314197302,5,30,70,0.3,1000.0,0.01,200
205,-314196030,5,30,70,0.5,1000.0,0.01,100
207,-314195426,5,30,70,0.5,1000.0,0.01,300
209,-314192733,5,30,100,0.1,1000.0,0.01,200
211,-314184536,5,30,100,0.3,1000.0,0.01,100
213,-314179270,5,30,100,0.3,1000.0,0.01,300
215,-314167906,5,30,100,0.5,1000.0,0.01,200
217,-314152257,5,50,40,0.1,1000.0,0.01,100
219,-314152187,5,50,40,0.1,1000.0,0.01,300
221,-314152000,5,50,40,0.3,1000.0,0.01,200
223,-314151859,5,50,40,0.5,1000.0,0.01,100
225,-314151812,5,50,40,0.5,1000.0,0.01,300
227,-314151687,5,50,70,0.1,1000.0,0.01,200
229,-314150828,5,50,70,0.3,1000.0,0.01,100
231,-314150371,5,50,70,0.3,1000.0,0.01,300
233,-314149108,5,50,70,0.5,1000.0,0.01,200
235,-314148499,5,50,100,0.1,1000.0,0.01,100
237,-314146109,5,50,100,0.1,1000.0,0.01,300
239,-314137139,5,50,100,0.3,1000.0,0.01,200
241,-314131731,5,50,100,0.5,1000.0,0.01,100
243,-314129968,5,50,100,0.5,1000.0,0.01,300
245,-314123347,6,10,40,0.1,1000.0,0.01,200
247,-314122297,6,10,40,0.3,1000.0,0.01,100
249,-314122114,6,10,40,0.3,1000.0,0.01,300
251,-314120920,6,10,40,0.5,1000.0,0.01,200
253,-314120008,6,10,70,0.1,1000.0,0.01,100
255,-314117563,6,10,70,0.1,1000.0,0.01,300
257,-314109514,6,10,70,0.3,1000.0,0.01,200
259,-314102687,6,10,70,0.5,1000.0,0.01,100
261,-314100109,6,10,70,0.5,1000.0,0.01,300
263,-314086577,6,10,100,0.1,1000.0,0.01,200
265,-314064765,6,10,100,0.3,1000.0,0.01,100
267,-314056687,6,10,100,0.3,1000.0,0.01,300
269,-314026171,6,10,100,0.5,1000.0,0.01,200
271,-314006070,6,30,40,0.1,1000.0,0.01,100
273,-314006008,6,30,40,0.1,1000.0,0.01,300
275,-314005758,6,30,40,0.3,1000.0,0.01,200
277,-314005664,6,30,40,0.5,1000.0,0.01,100
279,-314005586,6,30,40,0.5,1000.0,0.01,300
281,-314005398,6,30,70,0.1,1000.0,0.01,200
283,-314003608,6,30,70,0.3,1000.0,0.01,100
285,-314003093,6,30,70,0.3,1000.0,0.01,300
287,-314000772,6,30,70,0.5,1000.0,0.01,200
289,-313998287,6,30,100,0.1,1000.0,0.01,100
291,-313995787,6,30,100,0.1,1000.0,0.01,300
293,-313987154,6,30,100,0.3,1000.0,0.01,200
295,-313979999,6,30,100,0.5,1000.0,0.01,100
297,-313975967,6,30,100,0.5,1000.0,0.01,300
299,-313966530,6,50,40,0.1,1000.0,0.01,200
301,-313966452,6,50,40,0.3,1000.0,0.01,100
303,-313966374,6,50,40,0.3,1000.0,0.01,300
305,-313966234,6,50,40,0.5,1000.0,0.01,200
307,-313966124,6,50,70,0.1,1000.0,0.01,100
309,-313965718,6,50,70,0.1,1000.0,0.01,300
311,-313964843,6,50,70,0.3,1000.0,0.01,200
313,-313963484,6,50,70,0.5,1000.0,0.01,100
315,-313963202,6,50,70,0.5,1000.0,0.01,300
317,-313961875,6,50,100,0.1,1000.0,0.01,200
319,-313958808,6,50,100,0.3,1000.0,0.01,100
321,-313957875,6,50,100,0.3,1000.0,0.01,300
323,-313954375,6,50,100,0.5,1000.0,0.01,200
2,-315081453,3,10,40,0.1,1000.0,0.01,200
4,-315078746,3,10,40,0.3,1000.0,0.01,100
6,-315077349,3,10,40,0.3,1000.0,0.01,300
8,-315074537,3,10,40,0.5,1000.0,0.01,200
10,-315072781,3,10,70,0.1,1000.0,0.01,100
12,-315066903,3,10,70,0.1,1000.0,0.01,300
14,-315053484,3,10,70,0.3,1000.0,0.01,200
16,-315044749,3,10,70,0.5,1000.0,0.01,100
18,-315038698,3,10,70,0.5,1000.0,0.01,300
20,-315021467,3,10,100,0.1,1000.0,0.01,200
22,-314979495,3,10,100,0.3,1000.0,0.01,100
24,-314965108,3,10,100,0.3,1000.0,0.01,300
26,-314911994,3,10,100,0.5,1000.0,0.01,200
28,-314860526,3,30,40,0.1,1000.0,0.01,100
30,-314860401,3,30,40,0.1,1000.0,0.01,300
32,-314859922,3,30,40,0.3,1000.0,0.01,200
34,-314859139,3,30,40,0.5,1000.0,0.01,100
36,-314859041,3,30,40,0.5,1000.0,0.01,300
38,-314858713,3,30,70,0.1,1000.0,0.01,200
40,-314855967,3,30,70,0.3,1000.0,0.01,100
42,-314854029,3,30,70,0.3,1000.0,0.01,300
44,-314848140,3,30,70,0.5,1000.0,0.01,200
46,-314844294,3,30,100,0.1,1000.0,0.01,100
48,-314837406,3,30,100,0.1,1000.0,0.01,300
50,-314818140,3,30,100,0.3,1000.0,0.01,200
52,-314800561,3,30,100,0.5,1000.0,0.01,100
54,-314792249,3,30,100,0.5,1000.0,0.01,300
56,-314769750,3,50,40,0.1,1000.0,0.01,200
58,-314769578,3,50,40,0.3,1000.0,0.01,100
60,-314769156,3,50,40,0.3,1000.0,0.01,300
62,-314768621,3,50,40,0.5,1000.0,0.01,200
64,-314768449,3,50,70,0.1,1000.0,0.01,100
66,-314767359,3,50,70,0.1,1000.0,0.01,300
68,-314762545,3,50,70,0.3,1000.0,0.01,200
70,-314760801,3,50,70,0.5,1000.0,0.01,100
72,-314760094,3,50,70,0.5,1000.0,0.01,300
74,-314756250,3,50,100,0.1,1000.0,0.01,200
76,-314745468,3,50,100,0.3,1000.0,0.01,100
78,-314738658,3,50,100,0.3,1000.0,0.01,300
80,-314722967,3,50,100,0.5,1000.0,0.01,200
82,-314714389,4,10,40,0.1,1000.0,0.01,100
84,-314714092,4,10,40,0.1,1000.0,0.01,300
86,-314712201,4,10,40,0.3,1000.0,0.01,200
88,-314710920,4,10,40,0.5,1000.0,0.01,100
90,-314710509,4,10,40,0.5,1000.0,0.01,300
92,-314708437,4,10,70,0.1,1000.0,0.01,200
94,-314702078,4,10,70,0.3,1000.0,0.01,100
96,-314697827,4,10,70,0.3,1000.0,0.01,300
98,-314686269,4,10,70,0.5,1000.0,0.01,200
100,-314677764,4,10,100,0.1,1000.0,0.01,100
102,-314665093,4,10,100,0.1,1000.0,0.01,300
104,-314618218,4,10,100,0.3,1000.0,0.01,200
106,-314584904,4,10,100,0.5,1000.0,0.01,100
108,-314571609,4,10,100,0.5,1000.0,0.01,300
110,-314514234,4,30,40,0.1,1000.0,0.01,200
112,-314514000,4,30,40,0.3,1000.0,0.01,100
114,-314513953,4,30,40,0.3,1000.0,0.01,300
116,-314513703,4,30,40,0.5,1000.0,0.01,200
118,-314513516,4,30,70,0.1,1000.0,0.01,100
120,-314512015,4,30,70,0.1,1000.0,0.01,300
122,-314507109,4,30,70,0.3,1000.0,0.01,200
124,-314503562,4,30,70,0.5,1000.0,0.01,100
126,-314501535,4,30,70,0.5,1000.0,0.01,300
128,-314498140,4,30,100,0.1,1000.0,0.01,200
130,-314487983,4,30,100,0.3,1000.0,0.01,100
132,-314481556,4,30,100,0.3,1000.0,0.01,300
134,-314462547,4,30,100,0.5,1000.0,0.01,200
136,-314450856,4,50,40,0.1,1000.0,0.01,100
138,-314450825,4,50,40,0.1,1000.0,0.01,300
140,-314450673,4,50,40,0.3,1000.0,0.01,200
142,-314450547,4,50,40,0.5,1000.0,0.01,100
144,-314450489,4,50,40,0.5,1000.0,0.01,300
146,-314450361,4,50,70,0.1,1000.0,0.01,200
148,-314448823,4,50,70,0.3,1000.0,0.01,100
150,-314448220,4,50,70,0.3,1000.0,0.01,300
152,-314446931,4,50,70,0.5,1000.0,0.01,200
154,-314445472,4,50,100,0.1,1000.0,0.01,100
156,-314441766,4,50,100,0.1,1000.0,0.01,300
158,-314428937,4,50,100,0.3,1000.0,0.01,200
160,-314420249,4,50,100,0.5,1000.0,0.01,100
162,-314415404,4,50,100,0.5,1000.0,0.01,300
164,-314405734,5,10,40,0.1,1000.0,0.01,200
166,-314405234,5,10,40,0.3,1000.0,0.01,100
168,-314403796,5,10,40,0.3,1000.0,0.01,300
170,-314402563,5,10,40,0.5,1000.0,0.01,200
172,-314401343,5,10,70,0.1,1000.0,0.01,100
174,-314397514,5,10,70,0.1,1000.0,0.01,300
176,-314386921,5,10,70,0.3,1000.0,0.01,200
178,-314379593,5,10,70,0.5,1000.0,0.01,100
180,-314373922,5,10,70,0.5,1000.0,0.01,300
182,-314363344,5,10,100,0.1,1000.0,0.01,200
184,-314338187,5,10,100,0.3,1000.0,0.01,100
186,-314324734,5,10,100,0.3,1000.0,0.01,300
188,-314290921,5,10,100,0.5,1000.0,0.01,200
190,-314269155,5,30,40,0.1,1000.0,0.01,100
192,-314269093,5,30,40,0.1,1000.0,0.01,300
194,-314268812,5,30,40,0.3,1000.0,0.01,200
196,-314268636,5,30,40,0.5,1000.0,0.01,100
198,-314268511,5,30,40,0.5,1000.0,0.01,300
200,-314268293,5,30,70,0.1,1000.0,0.01,200
202,-314266529,5,30,70,0.3,1000.0,0.01,100
204,-314265561,5,30,70,0.3,1000.0,0.01,300
206,-314262937,5,30,70,0.5,1000.0,0.01,200
208,-314260431,5,30,100,0.1,1000.0,0.01,100
210,-314256203,5,30,100,0.1,1000.0,0.01,300
212,-314236972,5,30,100,0.3,1000.0,0.01,200
214,-314227547,5,30,100,0.5,1000.0,0.01,100
216,-314223327,5,30,100,0.5,1000.0,0.01,300
218,-314204634,5,50,40,0.1,1000.0,0.01,200
220,-314204509,5,50,40,0.3,1000.0,0.01,100
222,-314204478,5,50,40,0.3,1000.0,0.01,300
224,-314204353,5,50,40,0.5,1000.0,0.01,200
226,-314204275,5,50,70,0.1,1000.0,0.01,100
228,-314203796,5,50,70,0.1,1000.0,0.01,300
230,-314201418,5,50,70,0.3,1000.0,0.01,200
232,-314200526,5,50,70,0.5,1000.0,0.01,100
234,-314200217,5,50,70,0.5,1000.0,0.01,300
236,-314199010,5,50,100,0.1,1000.0,0.01,200
238,-314193797,5,50,100,0.3,1000.0,0.01,100
240,-314191531,5,50,100,0.3,1000.0,0.01,300
242,-314183984,5,50,100,0.5,1000.0,0.01,200
244,-314176391,6,10,40,0.1,1000.0,0.01,100
246,-314176076,6,10,40,0.1,1000.0,0.01,300
248,-314175203,6,10,40,0.3,1000.0,0.01,200
250,-314174093,6,10,40,0.5,1000.0,0.01,100
252,-314173577,6,10,40,0.5,1000.0,0.01,300
254,-314172030,6,10,70,0.1,1000.0,0.01,200
256,-314167531,6,10,70,0.3,1000.0,0.01,100
258,-314162640,6,10,70,0.3,1000.0,0.01,300
260,-314152842,6,10,70,0.5,1000.0,0.01,200
262,-314145401,6,10,100,0.1,1000.0,0.01,100
264,-314134559,6,10,100,0.1,1000.0,0.01,300
266,-314099609,6,10,100,0.3,1000.0,0.01,200
268,-314072743,6,10,100,0.5,1000.0,0.01,100
270,-314062749,6,10,100,0.5,1000.0,0.01,300
272,-314023625,6,30,40,0.1,1000.0,0.01,200
274,-314023516,6,30,40,0.3,1000.0,0.01,100
276,-314023469,6,30,40,0.3,1000.0,0.01,300
278,-314023297,6,30,40,0.5,1000.0,0.01,200
280,-314023124,6,30,70,0.1,1000.0,0.01,100
282,-314022666,6,30,70,0.1,1000.0,0.01,300
284,-314018512,6,30,70,0.3,1000.0,0.01,200
286,-314016812,6,30,70,0.5,1000.0,0.01,100
288,-314015791,6,30,70,0.5,1000.0,0.01,300
290,-314012639,6,30,100,0.1,1000.0,0.01,200
292,-314005398,6,30,100,0.3,1000.0,0.01,100
294,-314001906,6,30,100,0.3,1000.0,0.01,300
296,-313989796,6,30,100,0.5,1000.0,0.01,200
298,-313981483,6,50,40,0.1,1000.0,0.01,100
300,-313981437,6,50,40,0.1,1000.0,0.01,300
302,-313981296,6,50,40,0.3,1000.0,0.01,200
304,-313981171,6,50,40,0.5,1000.0,0.01,100
306,-313981124,6,50,40,0.5,1000.0,0.01,300
308,-313980968,6,50,70,0.1,1000.0,0.01,200
310,-313980421,6,50,70,0.3,1000.0,0.01,100
312,-313980124,6,50,70,0.3,1000.0,0.01,300
314,-313979093,6,50,70,0.5,1000.0,0.01,200
316,-313977406,6,50,100,0.1,1000.0,0.01,100
318,-313976013,6,50,100,0.1,1000.0,0.01,300
320,-313969430,6,50,100,0.3,1000.0,0.01,200
322,-313965827,6,50,100,0.5,1000.0,0.01,100
324,-313963871,6,50,100,0.5,1000.0,0.01,300
