"run","FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
1,94,19.209372712298546,194.39195903711354,"true"
1,7,5.0,932.06534790699,"false"
1,10,7.0710678118654755,904.3820750088046,"false"
1,44,29.832867780352597,321.3058010423591,"true"
1,69,32.55764119219941,252.44294439353496,"true"
1,10,7.211102550927978,904.3820750088046,"false"
1,55,22.360679774997898,287.6773749884643,"true"
1,14,10.770329614269007,868.7458127689785,"false"
1,6,4.0,941.4801494010001,"false"
1,29,17.0,747.1720943315964,"false"
1,118,24.186773244895647,154.27223531732568,"true"
1,157,25.632011235952593,103.20376855870691,"true"
1,92,33.301651610693426,200.3423264757704,"true"
1,4,2.8284271247461903,960.59601,"false"
1,9,6.082762530298219,913.517247483641,"false"
1,46,32.31098884280702,629.8236312032324,"false"
1,3,2.23606797749979,970.299,"false"
1,56,14.317821063276353,284.80060123857965,"true"
1,4,3.1622776601683795,960.59601,"false"
1,94,31.144823004794873,194.39195903711354,"true"
1,117,36.40054944640259,154.27223531732568,"true"
1,40,13.038404810405298,334.4858792848402,"true"
1,13,7.0710678118654755,877.5210229989681,"false"
1,40,20.396078054371138,334.4858792848402,"true"
1,14,8.94427190999916,868.7458127689785,"false"
1,68,37.16180835212409,254.9928731247828,"true"
1,91,30.01666203960727,200.3423264757704,"true"
1,12,7.0710678118654755,886.3848717161294,"false"
1,7,6.082762530298219,932.06534790699,"false"
1,2,1.4142135623730951,980.1,"false"
1,3,3.0,970.299,"false"
1,4,2.8284271247461903,960.59601,"false"
1,3,2.23606797749979,970.299,"false"
1,2,1.4142135623730951,980.1,"false"
1,57,27.294688127912362,284.80060123857965,"true"
1,25,15.524174696260024,777.8213593991469,"false"
1,11,6.082762530298219,895.3382542587166,"false"
1,10,8.246211251235321,904.3820750088046,"false"
1,3,2.23606797749979,970.299,"false"
1,36,18.439088914585774,696.4132180495737,"false"
1,4,3.1622776601683795,960.59601,"false"
1,1,1.0,990.0,"false"
1,77,26.40075756488817,230.61098370904787,"true"
1,10,7.0710678118654755,904.3820750088046,"false"
1,30,19.849433241279208,739.7003733882805,"false"
1,68,25.059928172283335,252.44294439353496,"true"
1,2,1.4142135623730951,980.1,"false"
1,155,7.211102550927978,105.29922309836437,"true"
1,2,1.4142135623730951,980.1,"false"
1,11,6.082762530298219,895.3382542587166,"false"
