"run","randomSeed","perception_radius","treasure_count","area_dimensions","navigation_memory","treasure_value","treasure_decay_rate","explorer_count"
276,-318885411,6,30,40,0.3,1000.0,0.01,300
278,-318885202,6,30,40,0.5,1000.0,0.01,200
280,-318885077,6,30,70,0.1,1000.0,0.01,100
282,-318883774,6,30,70,0.1,1000.0,0.01,300
284,-318881515,6,30,70,0.3,1000.0,0.01,200
286,-318879780,6,30,70,0.5,1000.0,0.01,100
288,-318879131,6,30,70,0.5,1000.0,0.01,300
290,-318877584,6,30,100,0.1,1000.0,0.01,200
292,-318870484,6,30,100,0.3,1000.0,0.01,100
294,-318865255,6,30,100,0.3,1000.0,0.01,300
296,-318851519,6,30,100,0.5,1000.0,0.01,200
298,-318839968,6,50,40,0.1,1000.0,0.01,100
300,-318839905,6,50,40,0.1,1000.0,0.01,300
302,-318839796,6,50,40,0.3,1000.0,0.01,200
304,-318839702,6,50,40,0.5,1000.0,0.01,100
306,-318839640,6,50,40,0.5,1000.0,0.01,300
308,-318839499,6,50,70,0.1,1000.0,0.01,200
310,-318839031,6,50,70,0.3,1000.0,0.01,100
312,-318838796,6,50,70,0.3,1000.0,0.01,300
314,-318837875,6,50,70,0.5,1000.0,0.01,200
316,-318837500,6,50,100,0.1,1000.0,0.01,100
318,-318835577,6,50,100,0.1,1000.0,0.01,300
320,-318830562,6,50,100,0.3,1000.0,0.01,200
322,-318827578,6,50,100,0.5,1000.0,0.01,100
324,-318824514,6,50,100,0.5,1000.0,0.01,300
