"run","randomSeed","perception_radius","treasure_count","area_dimensions","navigation_memory","treasure_value","treasure_decay_rate","explorer_count"
79,-321219008,3,50,100,0.5,1000.0,0.01,100
81,-321213160,3,50,100,0.5,1000.0,0.01,300
83,-321197648,4,10,40,0.1,1000.0,0.01,200
85,-321196679,4,10,40,0.3,1000.0,0.01,100
87,-321196354,4,10,40,0.3,1000.0,0.01,300
89,-321194992,4,10,40,0.5,1000.0,0.01,200
91,-321194164,4,10,70,0.1,1000.0,0.01,100
93,-321190586,4,10,70,0.1,1000.0,0.01,300
95,-321178075,4,10,70,0.3,1000.0,0.01,200
97,-321167866,4,10,70,0.5,1000.0,0.01,100
99,-321163116,4,10,70,0.5,1000.0,0.01,300
101,-321150758,4,10,100,0.1,1000.0,0.01,200
103,-321117302,4,10,100,0.3,1000.0,0.01,100
105,-321101755,4,10,100,0.3,1000.0,0.01,300
107,-321064208,4,10,100,0.5,1000.0,0.01,200
109,-321037663,4,30,40,0.1,1000.0,0.01,100
111,-321037585,4,30,40,0.1,1000.0,0.01,300
113,-321037360,4,30,40,0.3,1000.0,0.01,200
115,-321037183,4,30,40,0.5,1000.0,0.01,100
117,-321037019,4,30,40,0.5,1000.0,0.01,300
119,-321036709,4,30,70,0.1,1000.0,0.01,200
121,-321032769,4,30,70,0.3,1000.0,0.01,100
123,-321030913,4,30,70,0.3,1000.0,0.01,300
125,-321026623,4,30,70,0.5,1000.0,0.01,200
127,-321023408,4,30,100,0.1,1000.0,0.01,100
129,-321018350,4,30,100,0.1,1000.0,0.01,300
131,-320996161,4,30,100,0.3,1000.0,0.01,200
133,-320983298,4,30,100,0.5,1000.0,0.01,100
135,-320976698,4,30,100,0.5,1000.0,0.01,300
137,-320955165,4,50,40,0.1,1000.0,0.01,200
139,-320955092,4,50,40,0.3,1000.0,0.01,100
141,-320955020,4,50,40,0.3,1000.0,0.01,300
143,-320954913,4,50,40,0.5,1000.0,0.01,200
145,-320954847,4,50,70,0.1,1000.0,0.01,100
147,-320953883,4,50,70,0.1,1000.0,0.01,300
149,-320951858,4,50,70,0.3,1000.0,0.01,200
151,-320950552,4,50,70,0.5,1000.0,0.01,100
153,-320949914,4,50,70,0.5,1000.0,0.01,300
155,-320947664,4,50,100,0.1,1000.0,0.01,200
157,-320939742,4,50,100,0.3,1000.0,0.01,100
159,-320935883,4,50,100,0.3,1000.0,0.01,300
161,-320925587,4,50,100,0.5,1000.0,0.01,200
163,-320916601,5,10,40,0.1,1000.0,0.01,100
165,-320916182,5,10,40,0.1,1000.0,0.01,300
167,-320912867,5,10,40,0.3,1000.0,0.01,200
169,-320911820,5,10,40,0.5,1000.0,0.01,100
171,-320911556,5,10,40,0.5,1000.0,0.01,300
173,-320910743,5,10,70,0.1,1000.0,0.01,200
175,-320903445,5,10,70,0.3,1000.0,0.01,100
177,-320899483,5,10,70,0.3,1000.0,0.01,300
179,-320891276,5,10,70,0.5,1000.0,0.01,200
181,-320884363,5,10,100,0.1,1000.0,0.01,100
183,-320871458,5,10,100,0.1,1000.0,0.01,300
185,-320842741,5,10,100,0.3,1000.0,0.01,200
187,-320815074,5,10,100,0.5,1000.0,0.01,100
189,-320798250,5,10,100,0.5,1000.0,0.01,300
191,-320765069,5,30,40,0.1,1000.0,0.01,200
193,-320764952,5,30,40,0.3,1000.0,0.01,100
195,-320764859,5,30,40,0.3,1000.0,0.01,300
197,-320764627,5,30,40,0.5,1000.0,0.01,200
199,-320764527,5,30,70,0.1,1000.0,0.01,100
201,-320762838,5,30,70,0.1,1000.0,0.01,300
203,-320759635,5,30,70,0.3,1000.0,0.01,200
205,-320757160,5,30,70,0.5,1000.0,0.01,100
207,-320756464,5,30,70,0.5,1000.0,0.01,300
209,-320753401,5,30,100,0.1,1000.0,0.01,200
211,-320741745,5,30,100,0.3,1000.0,0.01,100
213,-320735038,5,30,100,0.3,1000.0,0.01,300
215,-320721866,5,30,100,0.5,1000.0,0.01,200
217,-320710898,5,50,40,0.1,1000.0,0.01,100
219,-320710836,5,50,40,0.1,1000.0,0.01,300
221,-320710711,5,50,40,0.3,1000.0,0.01,200
223,-320710633,5,50,40,0.5,1000.0,0.01,100
225,-320710586,5,50,40,0.5,1000.0,0.01,300
227,-320710440,5,50,70,0.1,1000.0,0.01,200
229,-320709355,5,50,70,0.3,1000.0,0.01,100
231,-320708976,5,50,70,0.3,1000.0,0.01,300
233,-320706914,5,50,70,0.5,1000.0,0.01,200
235,-320705850,5,50,100,0.1,1000.0,0.01,100
237,-320703116,5,50,100,0.1,1000.0,0.01,300
239,-320695145,5,50,100,0.3,1000.0,0.01,200
241,-320688991,5,50,100,0.5,1000.0,0.01,100
243,-320685695,5,50,100,0.5,1000.0,0.01,300
245,-320678316,6,10,40,0.1,1000.0,0.01,200
247,-320675616,6,10,40,0.3,1000.0,0.01,100
249,-320675070,6,10,40,0.3,1000.0,0.01,300
251,-320673489,6,10,40,0.5,1000.0,0.01,200
253,-320673008,6,10,70,0.1,1000.0,0.01,100
255,-320670220,6,10,70,0.1,1000.0,0.01,300
257,-320658709,6,10,70,0.3,1000.0,0.01,200
259,-320650768,6,10,70,0.5,1000.0,0.01,100
261,-320646931,6,10,70,0.5,1000.0,0.01,300
263,-320632929,6,10,100,0.1,1000.0,0.01,200
265,-320587648,6,10,100,0.3,1000.0,0.01,100
267,-320574547,6,10,100,0.3,1000.0,0.01,300
269,-320540601,6,10,100,0.5,1000.0,0.01,200
271,-320522039,6,30,40,0.1,1000.0,0.01,100
273,-320521961,6,30,40,0.1,1000.0,0.01,300
275,-320521804,6,30,40,0.3,1000.0,0.01,200
277,-320521648,6,30,40,0.5,1000.0,0.01,100
279,-320521506,6,30,40,0.5,1000.0,0.01,300
281,-320521224,6,30,70,0.1,1000.0,0.01,200
283,-320519540,6,30,70,0.3,1000.0,0.01,100
285,-320518961,6,30,70,0.3,1000.0,0.01,300
287,-320516347,6,30,70,0.5,1000.0,0.01,200
289,-320515008,6,30,100,0.1,1000.0,0.01,100
291,-320509929,6,30,100,0.1,1000.0,0.01,300
293,-320498976,6,30,100,0.3,1000.0,0.01,200
295,-320490430,6,30,100,0.5,1000.0,0.01,100
297,-320486172,6,30,100,0.5,1000.0,0.01,300
299,-320473605,6,50,40,0.1,1000.0,0.01,200
301,-320473511,6,50,40,0.3,1000.0,0.01,100
303,-320473480,6,50,40,0.3,1000.0,0.01,300
305,-320473324,6,50,40,0.5,1000.0,0.01,200
307,-320473195,6,50,70,0.1,1000.0,0.01,100
309,-320472883,6,50,70,0.1,1000.0,0.01,300
311,-320472054,6,50,70,0.3,1000.0,0.01,200
313,-320471492,6,50,70,0.5,1000.0,0.01,100
315,-320471023,6,50,70,0.5,1000.0,0.01,300
317,-320470039,6,50,100,0.1,1000.0,0.01,200
319,-320465883,6,50,100,0.3,1000.0,0.01,100
321,-320464243,6,50,100,0.3,1000.0,0.01,300
323,-320457695,6,50,100,0.5,1000.0,0.01,200
2,-321624677,3,10,40,0.1,1000.0,0.01,200
4,-321621777,3,10,40,0.3,1000.0,0.01,100
6,-321619189,3,10,40,0.3,1000.0,0.01,300
8,-321616551,3,10,40,0.5,1000.0,0.01,200
10,-321614852,3,10,70,0.1,1000.0,0.01,100
12,-321610117,3,10,70,0.1,1000.0,0.01,300
14,-321597309,3,10,70,0.3,1000.0,0.01,200
16,-321586022,3,10,70,0.5,1000.0,0.01,100
18,-321579185,3,10,70,0.5,1000.0,0.01,300
20,-321559867,3,10,100,0.1,1000.0,0.01,200
22,-321498960,3,10,100,0.3,1000.0,0.01,100
24,-321477633,3,10,100,0.3,1000.0,0.01,300
26,-321373469,3,10,100,0.5,1000.0,0.01,200
28,-321327487,3,30,40,0.1,1000.0,0.01,100
30,-321327160,3,30,40,0.1,1000.0,0.01,300
32,-321326773,3,30,40,0.3,1000.0,0.01,200
34,-321326471,3,30,40,0.5,1000.0,0.01,100
36,-321326377,3,30,40,0.5,1000.0,0.01,300
38,-321325774,3,30,70,0.1,1000.0,0.01,200
40,-321321404,3,30,70,0.3,1000.0,0.01,100
42,-321319024,3,30,70,0.3,1000.0,0.01,300
44,-321310789,3,30,70,0.5,1000.0,0.01,200
46,-321306323,3,30,100,0.1,1000.0,0.01,100
48,-321299188,3,30,100,0.1,1000.0,0.01,300
50,-321269287,3,30,100,0.3,1000.0,0.01,200
52,-321255006,3,30,100,0.5,1000.0,0.01,100
54,-321245916,3,30,100,0.5,1000.0,0.01,300
56,-321223872,3,50,40,0.1,1000.0,0.01,200
58,-321223773,3,50,40,0.3,1000.0,0.01,100
60,-321223707,3,50,40,0.3,1000.0,0.01,300
62,-321223560,3,50,40,0.5,1000.0,0.01,200
64,-321223447,3,50,70,0.1,1000.0,0.01,100
66,-321222316,3,50,70,0.1,1000.0,0.01,300
68,-321218406,3,50,70,0.3,1000.0,0.01,200
70,-321214203,3,50,70,0.5,1000.0,0.01,100
72,-321213530,3,50,70,0.5,1000.0,0.01,300
74,-321210695,3,50,100,0.1,1000.0,0.01,200
76,-321201093,3,50,100,0.3,1000.0,0.01,100
78,-321196136,3,50,100,0.3,1000.0,0.01,300
80,-321180151,3,50,100,0.5,1000.0,0.01,200
82,-321170570,4,10,40,0.1,1000.0,0.01,100
84,-321170124,4,10,40,0.1,1000.0,0.01,300
86,-321168069,4,10,40,0.3,1000.0,0.01,200
88,-321165482,4,10,40,0.5,1000.0,0.01,100
90,-321165008,4,10,40,0.5,1000.0,0.01,300
92,-321163147,4,10,70,0.1,1000.0,0.01,200
94,-321155008,4,10,70,0.3,1000.0,0.01,100
96,-321148408,4,10,70,0.3,1000.0,0.01,300
98,-321132554,4,10,70,0.5,1000.0,0.01,200
100,-321124007,4,10,100,0.1,1000.0,0.01,100
102,-321108820,4,10,100,0.1,1000.0,0.01,300
104,-321043888,4,10,100,0.3,1000.0,0.01,200
106,-321007415,4,10,100,0.5,1000.0,0.01,100
108,-320996646,4,10,100,0.5,1000.0,0.01,300
110,-320942436,4,30,40,0.1,1000.0,0.01,200
112,-320942202,4,30,40,0.3,1000.0,0.01,100
114,-320942124,4,30,40,0.3,1000.0,0.01,300
116,-320941664,4,30,40,0.5,1000.0,0.01,200
118,-320941509,4,30,70,0.1,1000.0,0.01,100
120,-320940165,4,30,70,0.1,1000.0,0.01,300
122,-320936187,4,30,70,0.3,1000.0,0.01,200
124,-320933418,4,30,70,0.5,1000.0,0.01,100
126,-320932367,4,30,70,0.5,1000.0,0.01,300
128,-320926646,4,30,100,0.1,1000.0,0.01,200
130,-320912338,4,30,100,0.3,1000.0,0.01,100
132,-320904160,4,30,100,0.3,1000.0,0.01,300
134,-320887373,4,30,100,0.5,1000.0,0.01,200
136,-320871553,4,50,40,0.1,1000.0,0.01,100
138,-320871495,4,50,40,0.1,1000.0,0.01,300
140,-320871389,4,50,40,0.3,1000.0,0.01,200
142,-320871291,4,50,40,0.5,1000.0,0.01,100
144,-320871249,4,50,40,0.5,1000.0,0.01,300
146,-320870954,4,50,70,0.1,1000.0,0.01,200
148,-320869506,4,50,70,0.3,1000.0,0.01,100
150,-320868992,4,50,70,0.3,1000.0,0.01,300
152,-320866851,4,50,70,0.5,1000.0,0.01,200
154,-320865758,4,50,100,0.1,1000.0,0.01,100
156,-320862899,4,50,100,0.1,1000.0,0.01,300
158,-320850492,4,50,100,0.3,1000.0,0.01,200
160,-320844007,4,50,100,0.5,1000.0,0.01,100
162,-320839930,4,50,100,0.5,1000.0,0.01,300
164,-320831265,5,10,40,0.1,1000.0,0.01,200
166,-320830126,5,10,40,0.3,1000.0,0.01,100
168,-320829677,5,10,40,0.3,1000.0,0.01,300
170,-320828225,5,10,40,0.5,1000.0,0.01,200
172,-320827742,5,10,70,0.1,1000.0,0.01,100
174,-320824412,5,10,70,0.1,1000.0,0.01,300
176,-320812200,5,10,70,0.3,1000.0,0.01,200
178,-320804252,5,10,70,0.5,1000.0,0.01,100
180,-320801477,5,10,70,0.5,1000.0,0.01,300
182,-320790742,5,10,100,0.1,1000.0,0.01,200
184,-320769180,5,10,100,0.3,1000.0,0.01,100
186,-320753617,5,10,100,0.3,1000.0,0.01,300
188,-320711358,5,10,100,0.5,1000.0,0.01,200
190,-320689096,5,30,40,0.1,1000.0,0.01,100
192,-320689007,5,30,40,0.1,1000.0,0.01,300
194,-320688788,5,30,40,0.3,1000.0,0.01,200
196,-320688486,5,30,40,0.5,1000.0,0.01,100
198,-320688408,5,30,40,0.5,1000.0,0.01,300
200,-320687961,5,30,70,0.1,1000.0,0.01,200
202,-320684727,5,30,70,0.3,1000.0,0.01,100
204,-320683577,5,30,70,0.3,1000.0,0.01,300
206,-320679462,5,30,70,0.5,1000.0,0.01,200
208,-320678008,5,30,100,0.1,1000.0,0.01,100
210,-320673648,5,30,100,0.1,1000.0,0.01,300
212,-320660076,5,30,100,0.3,1000.0,0.01,200
214,-320650151,5,30,100,0.5,1000.0,0.01,100
216,-320642928,5,30,100,0.5,1000.0,0.01,300
218,-320624537,5,50,40,0.1,1000.0,0.01,200
220,-320624428,5,50,40,0.3,1000.0,0.01,100
222,-320624387,5,50,40,0.3,1000.0,0.01,300
224,-320624259,5,50,40,0.5,1000.0,0.01,200
226,-320624174,5,50,70,0.1,1000.0,0.01,100
228,-320623771,5,50,70,0.1,1000.0,0.01,300
230,-320622409,5,50,70,0.3,1000.0,0.01,200
232,-320621316,5,50,70,0.5,1000.0,0.01,100
234,-320621008,5,50,70,0.5,1000.0,0.01,300
236,-320618757,5,50,100,0.1,1000.0,0.01,200
238,-320614403,5,50,100,0.3,1000.0,0.01,100
240,-320612416,5,50,100,0.3,1000.0,0.01,300
242,-320603023,5,50,100,0.5,1000.0,0.01,200
244,-320598150,6,10,40,0.1,1000.0,0.01,100
246,-320597539,6,10,40,0.1,1000.0,0.01,300
248,-320596305,6,10,40,0.3,1000.0,0.01,200
250,-320595165,6,10,40,0.5,1000.0,0.01,100
252,-320594273,6,10,40,0.5,1000.0,0.01,300
254,-320592570,6,10,70,0.1,1000.0,0.01,200
256,-320586680,6,10,70,0.3,1000.0,0.01,100
258,-320584219,6,10,70,0.3,1000.0,0.01,300
260,-320570379,6,10,70,0.5,1000.0,0.01,200
262,-320562460,6,10,100,0.1,1000.0,0.01,100
264,-320550742,6,10,100,0.1,1000.0,0.01,300
266,-320498383,6,10,100,0.3,1000.0,0.01,200
268,-320462320,6,10,100,0.5,1000.0,0.01,100
270,-320448961,6,10,100,0.5,1000.0,0.01,300
272,-320414570,6,30,40,0.1,1000.0,0.01,200
274,-320414488,6,30,40,0.3,1000.0,0.01,100
276,-320414425,6,30,40,0.3,1000.0,0.01,300
278,-320414300,6,30,40,0.5,1000.0,0.01,200
280,-320414175,6,30,70,0.1,1000.0,0.01,100
282,-320413147,6,30,70,0.1,1000.0,0.01,300
284,-320410602,6,30,70,0.3,1000.0,0.01,200
286,-320410023,6,30,70,0.5,1000.0,0.01,100
288,-320409585,6,30,70,0.5,1000.0,0.01,300
290,-320407852,6,30,100,0.1,1000.0,0.01,200
292,-320403523,6,30,100,0.3,1000.0,0.01,100
294,-320400586,6,30,100,0.3,1000.0,0.01,300
296,-320392097,6,30,100,0.5,1000.0,0.01,200
298,-320386868,6,50,40,0.1,1000.0,0.01,100
300,-320386821,6,50,40,0.1,1000.0,0.01,300
302,-320386711,6,50,40,0.3,1000.0,0.01,200
304,-320386649,6,50,40,0.5,1000.0,0.01,100
306,-320386602,6,50,40,0.5,1000.0,0.01,300
308,-320386466,6,50,70,0.1,1000.0,0.01,200
310,-320385961,6,50,70,0.3,1000.0,0.01,100
312,-320385789,6,50,70,0.3,1000.0,0.01,300
314,-320384540,6,50,70,0.5,1000.0,0.01,200
316,-320384126,6,50,100,0.1,1000.0,0.01,100
318,-320382913,6,50,100,0.1,1000.0,0.01,300
320,-320379710,6,50,100,0.3,1000.0,0.01,200
322,-320376389,6,50,100,0.5,1000.0,0.01,100
324,-320374852,6,50,100,0.5,1000.0,0.01,300
