"run","FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
1,5,3.605551275463989,950.9900499,"false"
1,58,16.1245154965971,279.13306927393194,"true"
1,20,13.038404810405298,817.906937597231,"false"
1,19,11.704699910719626,826.1686238355869,"false"
1,9,6.4031242374328485,913.517247483641,"false"
1,59,8.602325267042627,279.13306927393194,"true"
1,4,3.1622776601683795,960.59601,"false"
1,35,19.313207915827967,703.4476949995694,"false"
1,2,0.0,980.1,"false"
1,16,11.40175425099138,851.4577710948759,"false"
1,35,24.596747752497688,703.4476949995694,"false"
1,15,4.123105625617661,860.0583546412887,"false"
1,10,8.246211251235321,904.3820750088046,"false"
1,13,8.06225774829855,877.5210229989681,"false"
1,2,1.4142135623730951,980.1,"false"
1,14,10.770329614269007,868.7458127689785,"false"
1,8,4.47213595499958,922.7446944279202,"false"
1,14,8.602325267042627,868.7458127689785,"false"
1,45,14.7648230602334,318.0927430319355,"true"
1,18,12.806248474865697,834.5137614500878,"false"
1,6,5.0990195135927845,941.4801494010001,"false"
1,2,2.0,980.1,"false"
1,31,16.97056274847714,732.3033696543977,"false"
1,59,20.248456731316587,276.3417385811926,"true"
1,10,7.211102550927978,904.3820750088046,"false"
1,28,12.36931687685298,754.7192872036328,"false"
1,25,12.206555615733702,777.8213593991469,"false"
1,7,6.082762530298219,932.06534790699,"false"
1,20,8.246211251235321,817.906937597231,"false"
1,6,5.0990195135927845,941.4801494010001,"false"
1,21,11.180339887498949,809.7278682212587,"false"
1,7,5.0,932.06534790699,"false"
1,18,13.92838827718412,834.5137614500878,"false"
1,6,4.242640687119285,941.4801494010001,"false"
1,21,8.54400374531753,809.7278682212587,"false"
1,22,17.72004514666935,801.6305895390461,"false"
1,13,8.06225774829855,877.5210229989681,"false"
1,7,5.385164807134504,932.06534790699,"false"
1,82,37.16180835212409,438.61750180991106,"false"
1,5,3.605551275463989,950.9900499,"false"
1,11,8.54400374531753,895.3382542587166,"false"
1,2,1.4142135623730951,980.1,"false"
1,1,1.0,990.0,"false"
1,2,1.4142135623730951,980.1,"false"
1,5,3.605551275463989,950.9900499,"false"
1,10,7.0710678118654755,904.3820750088046,"false"
1,4,3.1622776601683795,960.59601,"false"
1,22,11.704699910719626,801.6305895390461,"false"
1,4,3.1622776601683795,960.59601,"false"
1,2,2.0,980.1,"false"
1,46,23.345235059857504,314.9118156016162,"true"
1,6,4.242640687119285,941.4801494010001,"false"
1,41,18.110770276274835,662.2820409839836,"false"
1,51,33.12099032335839,598.956006466161,"false"
1,31,20.808652046684813,732.3033696543977,"false"
1,6,4.47213595499958,941.4801494010001,"false"
1,4,2.8284271247461903,960.59601,"false"
1,8,6.324555320336759,922.7446944279202,"false"
1,40,16.55294535724685,668.9717585696804,"false"
1,4,3.1622776601683795,960.59601,"false"
1,33,12.165525060596439,717.7305325982751,"false"
1,2,2.0,980.1,"false"
1,15,7.280109889280518,860.0583546412887,"false"
1,2,1.4142135623730951,980.1,"false"
1,6,4.47213595499958,941.4801494010001,"false"
1,68,7.615773105863909,252.44294439353496,"true"
1,16,11.661903789690601,851.4577710948759,"false"
1,5,4.123105625617661,950.9900499,"false"
