"run","FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
1,56,31.240998703626616,287.6773749884643,"true"
1,5,3.605551275463989,950.9900499,"false"
1,15,10.63014581273465,860.0583546412887,"false"
1,10,8.06225774829855,904.3820750088046,"false"
1,9,6.708203932499369,913.517247483641,"false"
1,6,4.242640687119285,941.4801494010001,"false"
1,67,10.0,509.9857462495656,"false"
1,3,2.23606797749979,970.299,"false"
1,17,12.206555615733702,842.9431933839271,"false"
1,25,11.180339887498949,777.8213593991469,"false"
1,46,10.295630140987,629.8236312032324,"false"
1,2,2.0,980.1,"false"
1,43,22.80350850198276,649.1026283684023,"false"
1,20,12.041594578792296,817.906937597231,"false"
1,20,12.649110640673518,817.906937597231,"false"
1,28,19.79898987322333,754.7192872036328,"false"
1,11,7.810249675906654,895.3382542587166,"false"
1,6,5.0990195135927845,941.4801494010001,"false"
1,20,11.704699910719626,817.906937597231,"false"
1,7,5.385164807134504,932.06534790699,"false"
1,13,4.123105625617661,877.5210229989681,"false"
1,55,26.0,287.6773749884643,"true"
1,11,7.810249675906654,895.3382542587166,"false"
1,3,2.23606797749979,970.299,"false"
1,11,8.06225774829855,895.3382542587166,"false"
1,56,18.681541692269406,284.80060123857965,"true"
1,4,3.1622776601683795,960.59601,"false"
1,56,12.727922061357855,284.80060123857965,"true"
1,25,11.0,777.8213593991469,"false"
1,33,23.345235059857504,717.7305325982751,"false"
1,18,7.0,834.5137614500878,"false"
1,3,3.0,970.299,"false"
1,6,4.242640687119285,941.4801494010001,"false"
1,17,9.219544457292887,842.9431933839271,"false"
1,12,8.0,886.3848717161294,"false"
1,5,3.605551275463989,950.9900499,"false"
1,15,9.0,860.0583546412887,"false"
1,4,3.1622776601683795,960.59601,"false"
1,28,15.811388300841896,754.7192872036328,"false"
1,6,5.0990195135927845,941.4801494010001,"false"
1,56,33.015148038438355,284.80060123857965,"true"
1,20,13.45362404707371,817.906937597231,"false"
1,13,9.433981132056603,877.5210229989681,"false"
1,47,23.08679276123039,623.5253948912,"false"
1,3,3.0,970.299,"false"
1,56,13.601470508735444,284.80060123857965,"true"
1,5,3.605551275463989,950.9900499,"false"
1,12,7.0710678118654755,886.3848717161294,"false"
1,18,10.295630140987,834.5137614500878,"false"
1,50,10.770329614269007,302.5030335687682,"true"
1,6,5.0990195135927845,941.4801494010001,"false"
1,32,19.313207915827967,724.9803359578536,"false"
1,19,10.816653826391969,826.1686238355869,"false"
1,37,20.09975124224178,689.449085869078,"false"
1,47,16.15549442140351,623.5253948912,"false"
1,5,4.123105625617661,950.9900499,"false"
1,28,15.811388300841896,754.7192872036328,"false"
1,3,3.0,970.299,"false"
1,50,19.313207915827967,302.5030335687682,"true"
1,7,4.123105625617661,932.06534790699,"false"
1,14,8.246211251235321,868.7458127689785,"false"
1,20,12.083045973594572,817.906937597231,"false"
1,31,18.027756377319946,732.3033696543977,"false"
1,20,9.0,817.906937597231,"false"
1,43,4.123105625617661,649.1026283684023,"false"
1,48,28.071337695236398,617.290140942288,"false"
1,2,2.0,980.1,"false"
1,7,5.0,932.06534790699,"false"
1,23,12.529964086141668,793.6142836436557,"false"
