"run","randomSeed","perception_radius","treasure_count","area_dimensions","navigation_memory","treasure_value","treasure_decay_rate","explorer_count"
77,-313203890,3,50,100,0.3,1000.0,0.01,200
79,-313193828,3,50,100,0.5,1000.0,0.01,100
81,-313189859,3,50,100,0.5,1000.0,0.01,300
83,-313175249,4,10,40,0.1,1000.0,0.01,200
85,-313174764,4,10,40,0.3,1000.0,0.01,100
87,-313174047,4,10,40,0.3,1000.0,0.01,300
89,-313172717,4,10,40,0.5,1000.0,0.01,200
91,-313171371,4,10,70,0.1,1000.0,0.01,100
93,-313167375,4,10,70,0.1,1000.0,0.01,300
95,-313154998,4,10,70,0.3,1000.0,0.01,200
97,-313145475,4,10,70,0.5,1000.0,0.01,100
99,-313141921,4,10,70,0.5,1000.0,0.01,300
101,-313126281,4,10,100,0.1,1000.0,0.01,200
103,-313101780,4,10,100,0.3,1000.0,0.01,100
105,-313079341,4,10,100,0.3,1000.0,0.01,300
107,-313005429,4,10,100,0.5,1000.0,0.01,200
109,-312966015,4,30,40,0.1,1000.0,0.01,100
111,-312965968,4,30,40,0.1,1000.0,0.01,300
113,-312965609,4,30,40,0.3,1000.0,0.01,200
115,-312965249,4,30,40,0.5,1000.0,0.01,100
117,-312965171,4,30,40,0.5,1000.0,0.01,300
119,-312964811,4,30,70,0.1,1000.0,0.01,200
121,-312961921,4,30,70,0.3,1000.0,0.01,100
123,-312960418,4,30,70,0.3,1000.0,0.01,300
125,-312955623,4,30,70,0.5,1000.0,0.01,200
127,-312952218,4,30,100,0.1,1000.0,0.01,100
129,-312946000,4,30,100,0.1,1000.0,0.01,300
131,-312926953,4,30,100,0.3,1000.0,0.01,200
133,-312911233,4,30,100,0.5,1000.0,0.01,100
135,-312905370,4,30,100,0.5,1000.0,0.01,300
137,-312885781,4,50,40,0.1,1000.0,0.01,200
139,-312885718,4,50,40,0.3,1000.0,0.01,100
141,-312885671,4,50,40,0.3,1000.0,0.01,300
143,-312885562,4,50,40,0.5,1000.0,0.01,200
145,-312885499,4,50,70,0.1,1000.0,0.01,100
147,-312884984,4,50,70,0.1,1000.0,0.01,300
149,-312882562,4,50,70,0.3,1000.0,0.01,200
151,-312881343,4,50,70,0.5,1000.0,0.01,100
153,-312880765,4,50,70,0.5,1000.0,0.01,300
155,-312876812,4,50,100,0.1,1000.0,0.01,200
157,-312870409,4,50,100,0.3,1000.0,0.01,100
159,-312866312,4,50,100,0.3,1000.0,0.01,300
161,-312856659,4,50,100,0.5,1000.0,0.01,200
163,-312849640,5,10,40,0.1,1000.0,0.01,100
165,-312849047,5,10,40,0.1,1000.0,0.01,300
167,-312848312,5,10,40,0.3,1000.0,0.01,200
169,-312847734,5,10,40,0.5,1000.0,0.01,100
171,-312847219,5,10,40,0.5,1000.0,0.01,300
173,-312845828,5,10,70,0.1,1000.0,0.01,200
175,-312838015,5,10,70,0.3,1000.0,0.01,100
177,-312834324,5,10,70,0.3,1000.0,0.01,300
179,-312822812,5,10,70,0.5,1000.0,0.01,200
181,-312815046,5,10,100,0.1,1000.0,0.01,100
183,-312799781,5,10,100,0.1,1000.0,0.01,300
185,-312746187,5,10,100,0.3,1000.0,0.01,200
187,-312705910,5,10,100,0.5,1000.0,0.01,100
189,-312694719,5,10,100,0.5,1000.0,0.01,300
191,-312643274,5,30,40,0.1,1000.0,0.01,200
193,-312643159,5,30,40,0.3,1000.0,0.01,100
195,-312643126,5,30,40,0.3,1000.0,0.01,300
197,-312642938,5,30,40,0.5,1000.0,0.01,200
199,-312642720,5,30,70,0.1,1000.0,0.01,100
201,-312641921,5,30,70,0.1,1000.0,0.01,300
203,-312638418,5,30,70,0.3,1000.0,0.01,200
205,-312636843,5,30,70,0.5,1000.0,0.01,100
207,-312635417,5,30,70,0.5,1000.0,0.01,300
209,-312631109,5,30,100,0.1,1000.0,0.01,200
211,-312621992,5,30,100,0.3,1000.0,0.01,100
213,-312617719,5,30,100,0.3,1000.0,0.01,300
215,-312601250,5,30,100,0.5,1000.0,0.01,200
217,-312589015,5,50,40,0.1,1000.0,0.01,100
219,-312588968,5,50,40,0.1,1000.0,0.01,300
221,-312588843,5,50,40,0.3,1000.0,0.01,200
223,-312588406,5,50,40,0.5,1000.0,0.01,100
225,-312588375,5,50,40,0.5,1000.0,0.01,300
227,-312588250,5,50,70,0.1,1000.0,0.01,200
229,-312587594,5,50,70,0.3,1000.0,0.01,100
231,-312587109,5,50,70,0.3,1000.0,0.01,300
233,-312585201,5,50,70,0.5,1000.0,0.01,200
235,-312583953,5,50,100,0.1,1000.0,0.01,100
237,-312581795,5,50,100,0.1,1000.0,0.01,300
239,-312574633,5,50,100,0.3,1000.0,0.01,200
241,-312568203,5,50,100,0.5,1000.0,0.01,100
243,-312566046,5,50,100,0.5,1000.0,0.01,300
245,-312557875,6,10,40,0.1,1000.0,0.01,200
247,-312557312,6,10,40,0.3,1000.0,0.01,100
249,-312556874,6,10,40,0.3,1000.0,0.01,300
251,-312555583,6,10,40,0.5,1000.0,0.01,200
253,-312555153,6,10,70,0.1,1000.0,0.01,100
255,-312551765,6,10,70,0.1,1000.0,0.01,300
257,-312542796,6,10,70,0.3,1000.0,0.01,200
259,-312537078,6,10,70,0.5,1000.0,0.01,100
261,-312534696,6,10,70,0.5,1000.0,0.01,300
263,-312521621,6,10,100,0.1,1000.0,0.01,200
265,-312484782,6,10,100,0.3,1000.0,0.01,100
267,-312466781,6,10,100,0.3,1000.0,0.01,300
269,-312444528,6,10,100,0.5,1000.0,0.01,200
271,-312423234,6,30,40,0.1,1000.0,0.01,100
273,-312423187,6,30,40,0.1,1000.0,0.01,300
275,-312422953,6,30,40,0.3,1000.0,0.01,200
277,-312422859,6,30,40,0.5,1000.0,0.01,100
279,-312422812,6,30,40,0.5,1000.0,0.01,300
281,-312422703,6,30,70,0.1,1000.0,0.01,200
283,-312421328,6,30,70,0.3,1000.0,0.01,100
285,-312420799,6,30,70,0.3,1000.0,0.01,300
287,-312418156,6,30,70,0.5,1000.0,0.01,200
289,-312416937,6,30,100,0.1,1000.0,0.01,100
291,-312414708,6,30,100,0.1,1000.0,0.01,300
293,-312405046,6,30,100,0.3,1000.0,0.01,200
295,-312399234,6,30,100,0.5,1000.0,0.01,100
297,-312395531,6,30,100,0.5,1000.0,0.01,300
299,-312387782,6,50,40,0.1,1000.0,0.01,200
301,-312387704,6,50,40,0.3,1000.0,0.01,100
303,-312387672,6,50,40,0.3,1000.0,0.01,300
305,-312387500,6,50,40,0.5,1000.0,0.01,200
307,-312387438,6,50,70,0.1,1000.0,0.01,100
309,-312387140,6,50,70,0.1,1000.0,0.01,300
311,-312386578,6,50,70,0.3,1000.0,0.01,200
313,-312386169,6,50,70,0.5,1000.0,0.01,100
315,-312385968,6,50,70,0.5,1000.0,0.01,300
317,-312384891,6,50,100,0.1,1000.0,0.01,200
319,-312382812,6,50,100,0.3,1000.0,0.01,100
321,-312381422,6,50,100,0.3,1000.0,0.01,300
323,-312377663,6,50,100,0.5,1000.0,0.01,200
2,-313542589,3,10,40,0.1,1000.0,0.01,200
4,-313539922,3,10,40,0.3,1000.0,0.01,100
6,-313538780,3,10,40,0.3,1000.0,0.01,300
8,-313535392,3,10,40,0.5,1000.0,0.01,200
10,-313534317,3,10,70,0.1,1000.0,0.01,100
12,-313530077,3,10,70,0.1,1000.0,0.01,300
14,-313513437,3,10,70,0.3,1000.0,0.01,200
16,-313504575,3,10,70,0.5,1000.0,0.01,100
18,-313500312,3,10,70,0.5,1000.0,0.01,300
20,-313478292,3,10,100,0.1,1000.0,0.01,200
22,-313449906,3,10,100,0.3,1000.0,0.01,100
24,-313430697,3,10,100,0.3,1000.0,0.01,300
26,-313379952,3,10,100,0.5,1000.0,0.01,200
28,-313336078,3,30,40,0.1,1000.0,0.01,100
30,-313335843,3,30,40,0.1,1000.0,0.01,300
32,-313335077,3,30,40,0.3,1000.0,0.01,200
34,-313334187,3,30,40,0.5,1000.0,0.01,100
36,-313334046,3,30,40,0.5,1000.0,0.01,300
38,-313333515,3,30,70,0.1,1000.0,0.01,200
40,-313329280,3,30,70,0.3,1000.0,0.01,100
42,-313326948,3,30,70,0.3,1000.0,0.01,300
44,-313320329,3,30,70,0.5,1000.0,0.01,200
46,-313316562,3,30,100,0.1,1000.0,0.01,100
48,-313310404,3,30,100,0.1,1000.0,0.01,300
50,-313291843,3,30,100,0.3,1000.0,0.01,200
52,-313278530,3,30,100,0.5,1000.0,0.01,100
54,-313269172,3,30,100,0.5,1000.0,0.01,300
56,-313247187,3,50,40,0.1,1000.0,0.01,200
58,-313247065,3,50,40,0.3,1000.0,0.01,100
60,-313246721,3,50,40,0.3,1000.0,0.01,300
62,-313246487,3,50,40,0.5,1000.0,0.01,200
64,-313246222,3,50,70,0.1,1000.0,0.01,100
66,-313245046,3,50,70,0.1,1000.0,0.01,300
68,-313241046,3,50,70,0.3,1000.0,0.01,200
70,-313238999,3,50,70,0.5,1000.0,0.01,100
72,-313238125,3,50,70,0.5,1000.0,0.01,300
74,-313234797,3,50,100,0.1,1000.0,0.01,200
76,-313223561,3,50,100,0.3,1000.0,0.01,100
78,-313218706,3,50,100,0.3,1000.0,0.01,300
80,-313202765,3,50,100,0.5,1000.0,0.01,200
82,-313192556,4,10,40,0.1,1000.0,0.01,100
84,-313192015,4,10,40,0.1,1000.0,0.01,300
86,-313191234,4,10,40,0.3,1000.0,0.01,200
88,-313189890,4,10,40,0.5,1000.0,0.01,100
90,-313189437,4,10,40,0.5,1000.0,0.01,300
92,-313188077,4,10,70,0.1,1000.0,0.01,200
94,-313181250,4,10,70,0.3,1000.0,0.01,100
96,-313176703,4,10,70,0.3,1000.0,0.01,300
98,-313168437,4,10,70,0.5,1000.0,0.01,200
100,-313160015,4,10,100,0.1,1000.0,0.01,100
102,-313149765,4,10,100,0.1,1000.0,0.01,300
104,-313109999,4,10,100,0.3,1000.0,0.01,200
106,-313068781,4,10,100,0.5,1000.0,0.01,100
108,-313057703,4,10,100,0.5,1000.0,0.01,300
110,-313020418,4,30,40,0.1,1000.0,0.01,200
112,-313020308,4,30,40,0.3,1000.0,0.01,100
114,-313020186,4,30,40,0.3,1000.0,0.01,300
116,-313019937,4,30,40,0.5,1000.0,0.01,200
118,-313019715,4,30,70,0.1,1000.0,0.01,100
120,-313018250,4,30,70,0.1,1000.0,0.01,300
122,-313013531,4,30,70,0.3,1000.0,0.01,200
124,-313010748,4,30,70,0.5,1000.0,0.01,100
126,-313009077,4,30,70,0.5,1000.0,0.01,300
128,-313004000,4,30,100,0.1,1000.0,0.01,200
130,-312990250,4,30,100,0.3,1000.0,0.01,100
132,-312982894,4,30,100,0.3,1000.0,0.01,300
134,-312959233,4,30,100,0.5,1000.0,0.01,200
136,-312947093,4,50,40,0.1,1000.0,0.01,100
138,-312947046,4,50,40,0.1,1000.0,0.01,300
140,-312946921,4,50,40,0.3,1000.0,0.01,200
142,-312946874,4,50,40,0.5,1000.0,0.01,100
144,-312946827,4,50,40,0.5,1000.0,0.01,300
146,-312946656,4,50,70,0.1,1000.0,0.01,200
148,-312944781,4,50,70,0.3,1000.0,0.01,100
150,-312944024,4,50,70,0.3,1000.0,0.01,300
152,-312941547,4,50,70,0.5,1000.0,0.01,200
154,-312939953,4,50,100,0.1,1000.0,0.01,100
156,-312936807,4,50,100,0.1,1000.0,0.01,300
158,-312926187,4,50,100,0.3,1000.0,0.01,200
160,-312919781,4,50,100,0.5,1000.0,0.01,100
162,-312916133,4,50,100,0.5,1000.0,0.01,300
164,-312906218,5,10,40,0.1,1000.0,0.01,200
166,-312905252,5,10,40,0.3,1000.0,0.01,100
168,-312904906,5,10,40,0.3,1000.0,0.01,300
170,-312901718,5,10,40,0.5,1000.0,0.01,200
172,-312900953,5,10,70,0.1,1000.0,0.01,100
174,-312898218,5,10,70,0.1,1000.0,0.01,300
176,-312885765,5,10,70,0.3,1000.0,0.01,200
178,-312875812,5,10,70,0.5,1000.0,0.01,100
180,-312873093,5,10,70,0.5,1000.0,0.01,300
182,-312864156,5,10,100,0.1,1000.0,0.01,200
184,-312839584,5,10,100,0.3,1000.0,0.01,100
186,-312826844,5,10,100,0.3,1000.0,0.01,300
188,-312767296,5,10,100,0.5,1000.0,0.01,200
190,-312747359,5,30,40,0.1,1000.0,0.01,100
192,-312747296,5,30,40,0.1,1000.0,0.01,300
194,-312747093,5,30,40,0.3,1000.0,0.01,200
196,-312746984,5,30,40,0.5,1000.0,0.01,100
198,-312746921,5,30,40,0.5,1000.0,0.01,300
200,-312746734,5,30,70,0.1,1000.0,0.01,200
202,-312744827,5,30,70,0.3,1000.0,0.01,100
204,-312744030,5,30,70,0.3,1000.0,0.01,300
206,-312740624,5,30,70,0.5,1000.0,0.01,200
208,-312739187,5,30,100,0.1,1000.0,0.01,100
210,-312736031,5,30,100,0.1,1000.0,0.01,300
212,-312720656,5,30,100,0.3,1000.0,0.01,200
214,-312711593,5,30,100,0.5,1000.0,0.01,100
216,-312707024,5,30,100,0.5,1000.0,0.01,300
218,-312689984,5,50,40,0.1,1000.0,0.01,200
220,-312689880,5,50,40,0.3,1000.0,0.01,100
222,-312689849,5,50,40,0.3,1000.0,0.01,300
224,-312689692,5,50,40,0.5,1000.0,0.01,200
226,-312689599,5,50,70,0.1,1000.0,0.01,100
228,-312689298,5,50,70,0.1,1000.0,0.01,300
230,-312688124,5,50,70,0.3,1000.0,0.01,200
232,-312687343,5,50,70,0.5,1000.0,0.01,100
234,-312687062,5,50,70,0.5,1000.0,0.01,300
236,-312686234,5,50,100,0.1,1000.0,0.01,200
238,-312678999,5,50,100,0.3,1000.0,0.01,100
240,-312675356,5,50,100,0.3,1000.0,0.01,300
242,-312668906,5,50,100,0.5,1000.0,0.01,200
244,-312664093,6,10,40,0.1,1000.0,0.01,100
246,-312663624,6,10,40,0.1,1000.0,0.01,300
248,-312662745,6,10,40,0.3,1000.0,0.01,200
250,-312662292,6,10,40,0.5,1000.0,0.01,100
252,-312662015,6,10,40,0.5,1000.0,0.01,300
254,-312660937,6,10,70,0.1,1000.0,0.01,200
256,-312655639,6,10,70,0.3,1000.0,0.01,100
258,-312652187,6,10,70,0.3,1000.0,0.01,300
260,-312643574,6,10,70,0.5,1000.0,0.01,200
262,-312636249,6,10,100,0.1,1000.0,0.01,100
264,-312619187,6,10,100,0.1,1000.0,0.01,300
266,-312591578,6,10,100,0.3,1000.0,0.01,200
268,-312569855,6,10,100,0.5,1000.0,0.01,100
270,-312559327,6,10,100,0.5,1000.0,0.01,300
272,-312526124,6,30,40,0.1,1000.0,0.01,200
274,-312526015,6,30,40,0.3,1000.0,0.01,100
276,-312525937,6,30,40,0.3,1000.0,0.01,300
278,-312525687,6,30,40,0.5,1000.0,0.01,200
280,-312525530,6,30,70,0.1,1000.0,0.01,100
282,-312524929,6,30,70,0.1,1000.0,0.01,300
284,-312521403,6,30,70,0.3,1000.0,0.01,200
286,-312519870,6,30,70,0.5,1000.0,0.01,100
288,-312519345,6,30,70,0.5,1000.0,0.01,300
290,-312516270,6,30,100,0.1,1000.0,0.01,200
292,-312508828,6,30,100,0.3,1000.0,0.01,100
294,-312505359,6,30,100,0.3,1000.0,0.01,300
296,-312491438,6,30,100,0.5,1000.0,0.01,200
298,-312483789,6,50,40,0.1,1000.0,0.01,100
300,-312483742,6,50,40,0.1,1000.0,0.01,300
302,-312483554,6,50,40,0.3,1000.0,0.01,200
304,-312483461,6,50,40,0.5,1000.0,0.01,100
306,-312483398,6,50,40,0.5,1000.0,0.01,300
308,-312483202,6,50,70,0.1,1000.0,0.01,200
310,-312482640,6,50,70,0.3,1000.0,0.01,100
312,-312482406,6,50,70,0.3,1000.0,0.01,300
314,-312481124,6,50,70,0.5,1000.0,0.01,200
316,-312480468,6,50,100,0.1,1000.0,0.01,100
318,-312478218,6,50,100,0.1,1000.0,0.01,300
320,-312472031,6,50,100,0.3,1000.0,0.01,200
322,-312467765,6,50,100,0.5,1000.0,0.01,100
324,-312466749,6,50,100,0.5,1000.0,0.01,300
