"run","FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
1,58,10.770329614269007,281.95259522619386,"true"
1,8,4.47213595499958,922.7446944279202,"false"
1,7,6.082762530298219,932.06534790699,"false"
1,67,17.46424919657298,254.9928731247828,"true"
1,48,21.37755832643195,617.290140942288,"false"
1,83,7.0710678118654755,217.11566339590598,"true"
1,10,8.246211251235321,904.3820750088046,"false"
1,5,3.605551275463989,950.9900499,"false"
1,34,18.867962264113206,710.5532272722924,"false"
1,12,6.0,886.3848717161294,"false"
1,13,7.280109889280518,877.5210229989681,"false"
1,11,7.0,895.3382542587166,"false"
1,102,25.0,179.37414884094608,"true"
1,3,2.23606797749979,970.299,"false"
1,108,26.248809496813376,168.87720044945115,"true"
1,19,10.63014581273465,826.1686238355869,"false"
1,3,2.23606797749979,970.299,"false"
1,15,7.0710678118654755,860.0583546412887,"false"
1,32,23.021728866442675,724.9803359578536,"false"
1,15,7.280109889280518,860.0583546412887,"false"
1,109,13.416407864998739,168.87720044945115,"true"
1,13,8.06225774829855,877.5210229989681,"false"
1,32,10.198039027185569,724.9803359578536,"false"
1,46,25.612496949731394,629.8236312032324,"false"
1,43,25.709920264364882,649.1026283684023,"false"
1,33,6.708203932499369,717.7305325982751,"false"
1,28,19.849433241279208,754.7192872036328,"false"
1,4,3.1622776601683795,960.59601,"false"
1,2,1.4142135623730951,980.1,"false"
1,2,1.4142135623730951,980.1,"false"
1,4,2.8284271247461903,960.59601,"false"
1,3,2.23606797749979,970.299,"false"
1,21,15.264337522473747,809.7278682212587,"false"
1,6,5.0990195135927845,941.4801494010001,"false"
1,2,2.0,980.1,"false"
1,84,27.784887978899608,214.9445067619469,"true"
1,2,2.0,980.1,"false"
1,23,16.278820596099706,793.6142836436557,"false"
1,3,2.23606797749979,970.299,"false"
1,4,3.1622776601683795,960.59601,"false"
1,43,14.212670403551895,649.1026283684023,"false"
1,68,30.805843601498726,504.8858887870699,"false"
1,5,3.605551275463989,950.9900499,"false"
1,60,20.615528128088304,547.1566423907614,"false"
1,25,8.06225774829855,777.8213593991469,"false"
1,34,15.652475842498529,710.5532272722924,"false"
1,20,11.0,817.906937597231,"false"
1,40,28.42534080710379,668.9717585696804,"false"
1,49,18.439088914585774,611.117239532865,"false"
1,2,1.4142135623730951,980.1,"false"
1,89,30.083217912982647,204.41008721127477,"true"
1,23,11.704699910719626,793.6142836436557,"false"
1,84,14.866068747318506,214.9445067619469,"true"
1,8,4.47213595499958,922.7446944279202,"false"
1,16,11.045361017187261,851.4577710948759,"false"
1,23,12.529964086141668,793.6142836436557,"false"
1,7,5.385164807134504,932.06534790699,"false"
1,24,17.88854381999832,785.678140807219,"false"
1,30,15.811388300841896,739.7003733882805,"false"
1,50,22.360679774997898,605.0060671375364,"false"
1,3,3.0,970.299,"false"
1,6,4.242640687119285,941.4801494010001,"false"
1,102,17.72004514666935,179.37414884094608,"true"
1,17,10.0,842.9431933839271,"false"
1,20,8.246211251235321,817.906937597231,"false"
1,27,9.219544457292887,762.3427143471039,"false"
1,30,17.88854381999832,739.7003733882805,"false"
1,89,32.38826948140329,204.41008721127477,"true"
1,12,8.602325267042627,886.3848717161294,"false"
1,4,3.1622776601683795,960.59601,"false"
1,50,21.02379604162864,605.0060671375364,"false"
1,29,16.55294535724685,747.1720943315964,"false"
1,8,5.656854249492381,922.7446944279202,"false"
1,1,1.0,990.0,"false"
1,2,1.4142135623730951,980.1,"false"
1,9,6.708203932499369,913.517247483641,"false"
1,37,17.46424919657298,689.449085869078,"false"
1,23,11.180339887498949,793.6142836436557,"false"
1,57,24.186773244895647,281.95259522619386,"true"
1,83,20.024984394500787,217.11566339590598,"true"
1,12,5.0990195135927845,886.3848717161294,"false"
1,3,2.23606797749979,970.299,"false"
1,27,14.317821063276353,762.3427143471039,"false"
1,15,10.04987562112089,860.0583546412887,"false"
1,198,10.816653826391969,136.7000049565983,"false"
1,10,7.211102550927978,904.3820750088046,"false"
1,8,4.123105625617661,922.7446944279202,"false"
1,10,6.0,904.3820750088046,"false"
1,33,15.033296378372908,717.7305325982751,"false"
1,63,16.15549442140351,268.1341126035926,"true"
1,46,18.384776310850235,629.8236312032324,"false"
1,2,1.4142135623730951,980.1,"false"
1,28,6.4031242374328485,754.7192872036328,"false"
1,18,8.246211251235321,834.5137614500878,"false"
1,1,1.0,990.0,"false"
1,62,24.0,268.1341126035926,"true"
1,4,3.1622776601683795,960.59601,"false"
1,1,1.0,990.0,"false"
1,1,1.0,990.0,"false"
1,68,25.80697580112788,254.9928731247828,"true"
3,15,10.63014581273465,860.0583546412887,"false"
3,23,17.11724276862369,793.6142836436557,"false"
3,14,9.899494936611665,868.7458127689785,"false"
3,3,3.0,970.299,"false"
3,155,22.20360331117452,105.29922309836437,"true"
3,38,20.518284528683193,682.5545950103872,"false"
3,29,11.313708498984761,747.1720943315964,"false"
3,56,5.0990195135927845,284.80060123857965,"true"
3,7,5.0,932.06534790699,"false"
3,2,2.0,980.1,"false"
3,78,31.240998703626616,228.3048738719574,"true"
3,28,18.867962264113206,754.7192872036328,"false"
3,24,14.142135623730951,785.678140807219,"false"
3,79,25.612496949731394,226.02182513323783,"true"
3,70,18.788294228055936,494.8386596002072,"false"
3,132,11.704699910719626,132.6831248738528,"true"
3,4,3.1622776601683795,960.59601,"false"
3,62,12.041594578792296,270.8425379834269,"true"
3,1,1.0,990.0,"false"
3,19,14.317821063276353,826.1686238355869,"false"
3,18,10.0,834.5137614500878,"false"
3,77,41.88078318274385,230.61098370904787,"true"
3,27,19.4164878389476,762.3427143471039,"false"
3,12,10.198039027185569,886.3848717161294,"false"
3,9,7.280109889280518,913.517247483641,"false"
3,23,15.0,793.6142836436557,"false"
3,50,21.840329667841555,605.0060671375364,"false"
3,1,1.0,990.0,"false"
3,1,1.0,990.0,"false"
3,7,6.082762530298219,932.06534790699,"false"
3,79,4.0,226.02182513323783,"true"
3,66,22.47220505424423,257.5685587119018,"true"
3,8,4.47213595499958,922.7446944279202,"false"
3,5,3.605551275463989,950.9900499,"false"
3,36,11.0,696.4132180495737,"false"
3,12,8.602325267042627,886.3848717161294,"false"
3,4,2.8284271247461903,960.59601,"false"
3,5,3.605551275463989,950.9900499,"false"
3,27,14.866068747318506,762.3427143471039,"false"
3,56,14.7648230602334,284.80060123857965,"true"
3,29,19.4164878389476,747.1720943315964,"false"
3,66,18.110770276274835,257.5685587119018,"true"
3,62,21.095023109728988,268.1341126035926,"true"
3,12,8.06225774829855,886.3848717161294,"false"
3,3,2.23606797749979,970.299,"false"
3,8,6.324555320336759,922.7446944279202,"false"
3,5,4.123105625617661,950.9900499,"false"
3,22,16.1245154965971,801.6305895390461,"false"
3,32,19.849433241279208,724.9803359578536,"false"
3,1,1.0,990.0,"false"
3,3,3.0,970.299,"false"
3,26,12.083045973594572,770.0431458051554,"false"
3,3,2.23606797749979,970.299,"false"
3,13,7.615773105863909,877.5210229989681,"false"
3,12,7.615773105863909,886.3848717161294,"false"
3,31,20.518284528683193,732.3033696543977,"false"
3,78,7.615773105863909,228.3048738719574,"true"
3,18,12.727922061357855,834.5137614500878,"false"
3,21,9.486832980505138,809.7278682212587,"false"
3,8,5.656854249492381,922.7446944279202,"false"
3,51,17.08800749063506,299.4780032330805,"true"
3,10,8.246211251235321,904.3820750088046,"false"
3,11,5.0,895.3382542587166,"false"
3,2,1.4142135623730951,980.1,"false"
3,1,1.0,990.0,"false"
3,18,13.038404810405298,834.5137614500878,"false"
3,3,3.0,970.299,"false"
3,98,13.038404810405298,188.61832346175223,"true"
3,4,3.1622776601683795,960.59601,"false"
3,63,24.73863375370596,265.45277147755667,"true"
3,52,25.317977802344327,299.4780032330805,"true"
3,11,8.54400374531753,895.3382542587166,"false"
3,3,2.23606797749979,970.299,"false"
3,20,13.038404810405298,817.906937597231,"false"
3,13,8.06225774829855,877.5210229989681,"false"
3,17,12.206555615733702,842.9431933839271,"false"
3,3,3.0,970.299,"false"
3,61,11.180339887498949,273.5783211953807,"true"
3,12,7.211102550927978,886.3848717161294,"false"
3,3,3.0,970.299,"false"
3,2,2.0,980.1,"false"
3,13,9.848857801796104,877.5210229989681,"false"
3,10,6.324555320336759,904.3820750088046,"false"
3,45,17.46424919657298,636.185486063871,"false"
3,85,23.600847442411894,212.79506169432744,"true"
3,93,22.02271554554524,196.35551417890255,"true"
3,12,8.602325267042627,886.3848717161294,"false"
3,25,17.69180601295413,777.8213593991469,"false"
3,17,10.816653826391969,842.9431933839271,"false"
3,15,7.0710678118654755,860.0583546412887,"false"
3,8,5.656854249492381,922.7446944279202,"false"
3,60,18.439088914585774,273.5783211953807,"true"
3,4,3.1622776601683795,960.59601,"false"
3,67,18.027756377319946,257.5685587119018,"true"
3,69,20.223748416156685,249.9185149495996,"true"
3,93,26.92582403567252,196.35551417890255,"true"
3,80,16.55294535724685,223.76160688190544,"true"
3,4,3.1622776601683795,960.59601,"false"
3,39,24.166091947189145,675.7290490602833,"false"
3,24,16.97056274847714,785.678140807219,"false"
3,3,3.0,970.299,"false"
3,26,17.11724276862369,770.0431458051554,"false"
3,5,3.605551275463989,950.9900499,"false"
3,1,1.0,990.0,"false"
3,44,28.42534080710379,642.6116020847182,"false"
3,15,10.816653826391969,860.0583546412887,"false"
3,13,6.324555320336759,877.5210229989681,"false"
3,4,3.1622776601683795,960.59601,"false"
3,16,11.313708498984761,851.4577710948759,"false"
3,22,8.06225774829855,801.6305895390461,"false"
3,31,20.223748416156685,732.3033696543977,"false"
3,21,15.264337522473747,809.7278682212587,"false"
3,48,21.213203435596427,617.290140942288,"false"
3,12,7.615773105863909,886.3848717161294,"false"
3,42,18.110770276274835,655.6592205741438,"false"
3,19,13.45362404707371,826.1686238355869,"false"
3,48,18.439088914585774,617.290140942288,"false"
3,44,10.816653826391969,642.6116020847182,"false"
3,3,3.0,970.299,"false"
3,16,11.40175425099138,851.4577710948759,"false"
3,14,9.899494936611665,868.7458127689785,"false"
3,5,4.123105625617661,950.9900499,"false"
3,25,17.804493814764857,777.8213593991469,"false"
3,19,11.045361017187261,826.1686238355869,"false"
3,91,27.202941017470888,200.3423264757704,"true"
3,3,2.23606797749979,970.299,"false"
3,53,20.248456731316587,293.5183909687422,"true"
3,35,8.94427190999916,355.2766136361462,"true"
3,90,27.294688127912362,202.36598633916202,"true"
3,3,3.0,970.299,"false"
3,18,8.94427190999916,834.5137614500878,"false"
3,26,13.038404810405298,770.0431458051554,"false"
3,2,1.4142135623730951,980.1,"false"
3,67,16.55294535724685,257.5685587119018,"true"
3,5,3.605551275463989,950.9900499,"false"
3,5,4.123105625617661,950.9900499,"false"
3,43,17.69180601295413,649.1026283684023,"false"
3,10,7.615773105863909,904.3820750088046,"false"
3,10,7.211102550927978,904.3820750088046,"false"
3,34,12.649110640673518,355.2766136361462,"true"
3,11,8.54400374531753,895.3382542587166,"false"
3,4,3.1622776601683795,960.59601,"false"
3,15,11.180339887498949,860.0583546412887,"false"
3,4,3.1622776601683795,960.59601,"false"
3,7,5.385164807134504,932.06534790699,"false"
3,5,3.605551275463989,950.9900499,"false"
3,23,13.892443989449804,793.6142836436557,"false"
3,2,2.0,980.1,"false"
3,4,3.1622776601683795,960.59601,"false"
3,1,1.0,990.0,"false"
3,87,11.40175425099138,210.66711107738416,"true"
3,101,30.4138126514911,183.0161706366147,"true"
3,21,6.4031242374328485,809.7278682212587,"false"
3,15,10.63014581273465,860.0583546412887,"false"
3,45,26.570660511172846,636.185486063871,"false"
3,7,6.082762530298219,932.06534790699,"false"
3,10,7.211102550927978,904.3820750088046,"false"
3,4,2.8284271247461903,960.59601,"false"
3,29,11.40175425099138,747.1720943315964,"false"
3,76,16.0312195418814,232.94038758489685,"true"
3,2,1.4142135623730951,980.1,"false"
3,20,10.198039027185569,817.906937597231,"false"
3,13,10.44030650891055,877.5210229989681,"false"
3,70,16.64331697709324,249.9185149495996,"true"
3,13,5.830951894845301,877.5210229989681,"false"
3,60,15.620499351813308,273.5783211953807,"true"
3,19,11.180339887498949,826.1686238355869,"false"
3,37,5.0990195135927845,344.724542934539,"true"
3,5,3.605551275463989,950.9900499,"false"
3,11,6.082762530298219,895.3382542587166,"false"
3,85,14.212670403551895,212.79506169432744,"true"
3,11,8.06225774829855,895.3382542587166,"false"
3,31,14.212670403551895,732.3033696543977,"false"
3,40,22.561028345356956,668.9717585696804,"false"
3,38,7.0710678118654755,682.5545950103872,"false"
3,26,10.0,770.0431458051554,"false"
3,4,2.8284271247461903,960.59601,"false"
