"run","randomSeed","perception_radius","treasure_count","area_dimensions","navigation_memory","treasure_value","treasure_decay_rate","explorer_count"
165,-326536953,5,10,40,0.1,1000.0,0.01,300
167,-326534352,5,10,40,0.3,1000.0,0.01,200
169,-326533175,5,10,40,0.5,1000.0,0.01,100
171,-326532750,5,10,40,0.5,1000.0,0.01,300
173,-326531194,5,10,70,0.1,1000.0,0.01,200
175,-326523967,5,10,70,0.3,1000.0,0.01,100
177,-326520485,5,10,70,0.3,1000.0,0.01,300
179,-326498569,5,10,70,0.5,1000.0,0.01,200
181,-326492229,5,10,100,0.1,1000.0,0.01,100
183,-326476661,5,10,100,0.1,1000.0,0.01,300
185,-326440700,5,10,100,0.3,1000.0,0.01,200
187,-326411000,5,10,100,0.5,1000.0,0.01,100
189,-326399954,5,10,100,0.5,1000.0,0.01,300
191,-326335717,5,30,40,0.1,1000.0,0.01,200
193,-326335197,5,30,40,0.3,1000.0,0.01,100
195,-326335130,5,30,40,0.3,1000.0,0.01,300
197,-326334931,5,30,40,0.5,1000.0,0.01,200
199,-326334738,5,30,70,0.1,1000.0,0.01,100
201,-326333282,5,30,70,0.1,1000.0,0.01,300
203,-326330309,5,30,70,0.3,1000.0,0.01,200
205,-326328379,5,30,70,0.5,1000.0,0.01,100
207,-326327275,5,30,70,0.5,1000.0,0.01,300
209,-326323402,5,30,100,0.1,1000.0,0.01,200
211,-326306160,5,30,100,0.3,1000.0,0.01,100
213,-326300112,5,30,100,0.3,1000.0,0.01,300
215,-326282730,5,30,100,0.5,1000.0,0.01,200
217,-326271792,5,50,40,0.1,1000.0,0.01,100
219,-326271742,5,50,40,0.1,1000.0,0.01,300
221,-326271554,5,50,40,0.3,1000.0,0.01,200
223,-326271415,5,50,40,0.5,1000.0,0.01,100
225,-326271322,5,50,40,0.5,1000.0,0.01,300
227,-326271143,5,50,70,0.1,1000.0,0.01,200
229,-326270458,5,50,70,0.3,1000.0,0.01,100
231,-326269939,5,50,70,0.3,1000.0,0.01,300
233,-326268655,5,50,70,0.5,1000.0,0.01,200
235,-326267591,5,50,100,0.1,1000.0,0.01,100
237,-326265288,5,50,100,0.1,1000.0,0.01,300
239,-326256449,5,50,100,0.3,1000.0,0.01,200
241,-326250161,5,50,100,0.5,1000.0,0.01,100
243,-326246011,5,50,100,0.5,1000.0,0.01,300
245,-326237890,6,10,40,0.1,1000.0,0.01,200
247,-326236962,6,10,40,0.3,1000.0,0.01,100
249,-326236343,6,10,40,0.3,1000.0,0.01,300
251,-326234680,6,10,40,0.5,1000.0,0.01,200
253,-326233939,6,10,70,0.1,1000.0,0.01,100
255,-326230837,6,10,70,0.1,1000.0,0.01,300
257,-326219815,6,10,70,0.3,1000.0,0.01,200
259,-326209873,6,10,70,0.5,1000.0,0.01,100
261,-326205995,6,10,70,0.5,1000.0,0.01,300
263,-326196963,6,10,100,0.1,1000.0,0.01,200
265,-326176317,6,10,100,0.3,1000.0,0.01,100
267,-326163680,6,10,100,0.3,1000.0,0.01,300
269,-326127234,6,10,100,0.5,1000.0,0.01,200
271,-326099710,6,30,40,0.1,1000.0,0.01,100
273,-326099559,6,30,40,0.1,1000.0,0.01,300
275,-326099272,6,30,40,0.3,1000.0,0.01,200
277,-326098814,6,30,40,0.5,1000.0,0.01,100
279,-326098731,6,30,40,0.5,1000.0,0.01,300
281,-326098482,6,30,70,0.1,1000.0,0.01,200
283,-326097443,6,30,70,0.3,1000.0,0.01,100
285,-326096497,6,30,70,0.3,1000.0,0.01,300
287,-326092080,6,30,70,0.5,1000.0,0.01,200
289,-326090042,6,30,100,0.1,1000.0,0.01,100
291,-326085371,6,30,100,0.1,1000.0,0.01,300
293,-326074554,6,30,100,0.3,1000.0,0.01,200
295,-326067936,6,30,100,0.5,1000.0,0.01,100
297,-326063646,6,30,100,0.5,1000.0,0.01,300
299,-326051357,6,50,40,0.1,1000.0,0.01,200
301,-326051223,6,50,40,0.3,1000.0,0.01,100
303,-326051169,6,50,40,0.3,1000.0,0.01,300
305,-326051026,6,50,40,0.5,1000.0,0.01,200
307,-326050827,6,50,70,0.1,1000.0,0.01,100
309,-326050499,6,50,70,0.1,1000.0,0.01,300
311,-326049356,6,50,70,0.3,1000.0,0.01,200
313,-326048733,6,50,70,0.5,1000.0,0.01,100
315,-326048365,6,50,70,0.5,1000.0,0.01,300
317,-326047551,6,50,100,0.1,1000.0,0.01,200
319,-326043427,6,50,100,0.3,1000.0,0.01,100
321,-326042493,6,50,100,0.3,1000.0,0.01,300
323,-326034034,6,50,100,0.5,1000.0,0.01,200
2,-327340030,3,10,40,0.1,1000.0,0.01,200
4,-327337187,3,10,40,0.3,1000.0,0.01,100
6,-327335916,3,10,40,0.3,1000.0,0.01,300
8,-327333220,3,10,40,0.5,1000.0,0.01,200
10,-327331710,3,10,70,0.1,1000.0,0.01,100
12,-327325511,3,10,70,0.1,1000.0,0.01,300
14,-327304633,3,10,70,0.3,1000.0,0.01,200
16,-327287252,3,10,70,0.5,1000.0,0.01,100
18,-327280815,3,10,70,0.5,1000.0,0.01,300
20,-327260740,3,10,100,0.1,1000.0,0.01,200
22,-327226574,3,10,100,0.3,1000.0,0.01,100
24,-327202821,3,10,100,0.3,1000.0,0.01,300
26,-327121899,3,10,100,0.5,1000.0,0.01,200
28,-327088185,3,30,40,0.1,1000.0,0.01,100
30,-327088059,3,30,40,0.1,1000.0,0.01,300
32,-327087334,3,30,40,0.3,1000.0,0.01,200
34,-327086661,3,30,40,0.5,1000.0,0.01,100
36,-327086448,3,30,40,0.5,1000.0,0.01,300
38,-327085881,3,30,70,0.1,1000.0,0.01,200
40,-327079857,3,30,70,0.3,1000.0,0.01,100
42,-327077487,3,30,70,0.3,1000.0,0.01,300
44,-327070120,3,30,70,0.5,1000.0,0.01,200
46,-327065449,3,30,100,0.1,1000.0,0.01,100
48,-327058581,3,30,100,0.1,1000.0,0.01,300
50,-327028232,3,30,100,0.3,1000.0,0.01,200
52,-327014290,3,30,100,0.5,1000.0,0.01,100
54,-327007145,3,30,100,0.5,1000.0,0.01,300
56,-326985485,3,50,40,0.1,1000.0,0.01,200
58,-326985316,3,50,40,0.3,1000.0,0.01,100
60,-326985264,3,50,40,0.3,1000.0,0.01,300
62,-326985030,3,50,40,0.5,1000.0,0.01,200
64,-326984930,3,50,70,0.1,1000.0,0.01,100
66,-326983297,3,50,70,0.1,1000.0,0.01,300
68,-326980129,3,50,70,0.3,1000.0,0.01,200
70,-326978280,3,50,70,0.5,1000.0,0.01,100
72,-326976823,3,50,70,0.5,1000.0,0.01,300
74,-326973805,3,50,100,0.1,1000.0,0.01,200
76,-326964620,3,50,100,0.3,1000.0,0.01,100
78,-326959637,3,50,100,0.3,1000.0,0.01,300
80,-326945127,3,50,100,0.5,1000.0,0.01,200
82,-326935686,4,10,40,0.1,1000.0,0.01,100
84,-326935294,4,10,40,0.1,1000.0,0.01,300
86,-326931769,4,10,40,0.3,1000.0,0.01,200
88,-326930135,4,10,40,0.5,1000.0,0.01,100
90,-326929704,4,10,40,0.5,1000.0,0.01,300
92,-326928022,4,10,70,0.1,1000.0,0.01,200
94,-326918988,4,10,70,0.3,1000.0,0.01,100
96,-326915947,4,10,70,0.3,1000.0,0.01,300
98,-326902962,4,10,70,0.5,1000.0,0.01,200
100,-326893947,4,10,100,0.1,1000.0,0.01,100
102,-326878679,4,10,100,0.1,1000.0,0.01,300
104,-326809683,4,10,100,0.3,1000.0,0.01,200
106,-326784317,4,10,100,0.5,1000.0,0.01,100
108,-326766061,4,10,100,0.5,1000.0,0.01,300
110,-326708694,4,30,40,0.1,1000.0,0.01,200
112,-326708262,4,30,40,0.3,1000.0,0.01,100
114,-326708081,4,30,40,0.3,1000.0,0.01,300
116,-326707722,4,30,40,0.5,1000.0,0.01,200
118,-326707546,4,30,70,0.1,1000.0,0.01,100
120,-326706258,4,30,70,0.1,1000.0,0.01,300
122,-326699821,4,30,70,0.3,1000.0,0.01,200
124,-326695454,4,30,70,0.5,1000.0,0.01,100
126,-326693995,4,30,70,0.5,1000.0,0.01,300
128,-326689416,4,30,100,0.1,1000.0,0.01,200
130,-326680041,4,30,100,0.3,1000.0,0.01,100
132,-326672348,4,30,100,0.3,1000.0,0.01,300
134,-326653551,4,30,100,0.5,1000.0,0.01,200
136,-326643910,4,50,40,0.1,1000.0,0.01,100
138,-326643850,4,50,40,0.1,1000.0,0.01,300
140,-326643653,4,50,40,0.3,1000.0,0.01,200
142,-326643526,4,50,40,0.5,1000.0,0.01,100
144,-326643469,4,50,40,0.5,1000.0,0.01,300
146,-326643327,4,50,70,0.1,1000.0,0.01,200
148,-326641976,4,50,70,0.3,1000.0,0.01,100
150,-326641099,4,50,70,0.3,1000.0,0.01,300
152,-326638893,4,50,70,0.5,1000.0,0.01,200
154,-326637121,4,50,100,0.1,1000.0,0.01,100
156,-326632924,4,50,100,0.1,1000.0,0.01,300
158,-326617961,4,50,100,0.3,1000.0,0.01,200
160,-326610060,4,50,100,0.5,1000.0,0.01,100
162,-326606542,4,50,100,0.5,1000.0,0.01,300
164,-326595118,5,10,40,0.1,1000.0,0.01,200
166,-326594066,5,10,40,0.3,1000.0,0.01,100
168,-326593662,5,10,40,0.3,1000.0,0.01,300
170,-326592962,5,10,40,0.5,1000.0,0.01,200
172,-326591805,5,10,70,0.1,1000.0,0.01,100
174,-326588499,5,10,70,0.1,1000.0,0.01,300
176,-326562784,5,10,70,0.3,1000.0,0.01,200
178,-326552273,5,10,70,0.5,1000.0,0.01,100
180,-326549210,5,10,70,0.5,1000.0,0.01,300
182,-326536458,5,10,100,0.1,1000.0,0.01,200
184,-326508480,5,10,100,0.3,1000.0,0.01,100
186,-326493673,5,10,100,0.3,1000.0,0.01,300
188,-326454479,5,10,100,0.5,1000.0,0.01,200
190,-326424445,5,30,40,0.1,1000.0,0.01,100
192,-326424381,5,30,40,0.1,1000.0,0.01,300
194,-326424088,5,30,40,0.3,1000.0,0.01,200
196,-326423734,5,30,40,0.5,1000.0,0.01,100
198,-326423585,5,30,40,0.5,1000.0,0.01,300
200,-326423367,5,30,70,0.1,1000.0,0.01,200
202,-326420777,5,30,70,0.3,1000.0,0.01,100
204,-326419296,5,30,70,0.3,1000.0,0.01,300
206,-326415630,5,30,70,0.5,1000.0,0.01,200
208,-326413637,5,30,100,0.1,1000.0,0.01,100
210,-326409623,5,30,100,0.1,1000.0,0.01,300
212,-326391576,5,30,100,0.3,1000.0,0.01,200
214,-326378111,5,30,100,0.5,1000.0,0.01,100
216,-326371308,5,30,100,0.5,1000.0,0.01,300
218,-326353564,5,50,40,0.1,1000.0,0.01,200
220,-326353414,5,50,40,0.3,1000.0,0.01,100
222,-326353358,5,50,40,0.3,1000.0,0.01,300
224,-326352797,5,50,40,0.5,1000.0,0.01,200
226,-326352697,5,50,70,0.1,1000.0,0.01,100
228,-326352238,5,50,70,0.1,1000.0,0.01,300
230,-326351057,5,50,70,0.3,1000.0,0.01,200
232,-326350005,5,50,70,0.5,1000.0,0.01,100
234,-326349559,5,50,70,0.5,1000.0,0.01,300
236,-326348153,5,50,100,0.1,1000.0,0.01,200
238,-326343699,5,50,100,0.3,1000.0,0.01,100
240,-326341257,5,50,100,0.3,1000.0,0.01,300
242,-326334132,5,50,100,0.5,1000.0,0.01,200
244,-326328771,6,10,40,0.1,1000.0,0.01,100
246,-326328175,6,10,40,0.1,1000.0,0.01,300
248,-326327265,6,10,40,0.3,1000.0,0.01,200
250,-326326550,6,10,40,0.5,1000.0,0.01,100
252,-326326195,6,10,40,0.5,1000.0,0.01,300
254,-326325450,6,10,70,0.1,1000.0,0.01,200
256,-326316448,6,10,70,0.3,1000.0,0.01,100
258,-326312385,6,10,70,0.3,1000.0,0.01,300
260,-326302839,6,10,70,0.5,1000.0,0.01,200
262,-326293784,6,10,100,0.1,1000.0,0.01,100
264,-326280125,6,10,100,0.1,1000.0,0.01,300
266,-326243106,6,10,100,0.3,1000.0,0.01,200
268,-326213108,6,10,100,0.5,1000.0,0.01,100
270,-326201116,6,10,100,0.5,1000.0,0.01,300
272,-326165644,6,30,40,0.1,1000.0,0.01,200
274,-326165430,6,30,40,0.3,1000.0,0.01,100
276,-326165339,6,30,40,0.3,1000.0,0.01,300
278,-326165136,6,30,40,0.5,1000.0,0.01,200
280,-326165030,6,30,70,0.1,1000.0,0.01,100
282,-326164404,6,30,70,0.1,1000.0,0.01,300
284,-326158757,6,30,70,0.3,1000.0,0.01,200
286,-326156804,6,30,70,0.5,1000.0,0.01,100
288,-326156328,6,30,70,0.5,1000.0,0.01,300
290,-326150099,6,30,100,0.1,1000.0,0.01,200
292,-326142826,6,30,100,0.3,1000.0,0.01,100
294,-326138876,6,30,100,0.3,1000.0,0.01,300
296,-326126578,6,30,100,0.5,1000.0,0.01,200
298,-326112777,6,50,40,0.1,1000.0,0.01,100
300,-326112699,6,50,40,0.1,1000.0,0.01,300
302,-326112465,6,50,40,0.3,1000.0,0.01,200
304,-326112323,6,50,40,0.5,1000.0,0.01,100
306,-326112252,6,50,40,0.5,1000.0,0.01,300
308,-326112019,6,50,70,0.1,1000.0,0.01,200
310,-326111231,6,50,70,0.3,1000.0,0.01,100
312,-326110614,6,50,70,0.3,1000.0,0.01,300
314,-326109375,6,50,70,0.5,1000.0,0.01,200
316,-326108569,6,50,100,0.1,1000.0,0.01,100
318,-326106267,6,50,100,0.1,1000.0,0.01,300
320,-326100631,6,50,100,0.3,1000.0,0.01,200
322,-326096519,6,50,100,0.5,1000.0,0.01,100
324,-326094476,6,50,100,0.5,1000.0,0.01,300
