"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
26,14.0,770.0431458051554,"false"
47,33.24154027718932,311.7626974456,"true"
3,2.23606797749979,970.299,"false"
83,39.05124837953327,219.30875090495553,"true"
14,8.48528137423857,868.7458127689785,"false"
328,7.0710678118654755,37.01210861730971,"false"
87,45.5411901469428,208.56043996661032,"true"
15,10.816653826391969,860.0583546412887,"false"
57,28.231188426986208,284.80060123857965,"true"
48,27.16615541441225,308.645070471144,"true"
65,18.788294228055936,260.1702613251533,"true"
41,20.396078054371138,331.1410204919918,"true"
8,6.324555320336759,922.7446944279202,"false"
12,8.602325267042627,886.3848717161294,"false"
48,29.410882339705484,308.645070471144,"true"
14,8.94427190999916,868.7458127689785,"false"
51,38.600518131237564,299.4780032330805,"true"
71,43.86342439892262,489.89027300420514,"false"
84,44.91102314577124,429.8890135238938,"false"
50,33.28663395418648,605.0060671375364,"false"
16,10.770329614269007,851.4577710948759,"false"
10,7.211102550927978,904.3820750088046,"false"
18,13.038404810405298,834.5137614500878,"false"
8,4.47213595499958,922.7446944279202,"false"
35,33.28663395418648,351.7238474997847,"true"
46,32.01562118716424,314.9118156016162,"true"
24,16.97056274847714,785.678140807219,"false"
29,21.095023109728988,747.1720943315964,"false"
11,8.54400374531753,895.3382542587166,"false"
15,9.848857801796104,860.0583546412887,"false"
17,13.0,842.9431933839271,"false"
5,3.605551275463989,950.9900499,"false"
53,31.064449134018133,293.5183909687422,"true"
54,38.01315561749642,290.5832070590548,"true"
82,48.703182647543684,219.30875090495553,"true"
48,20.8806130178211,308.645070471144,"true"
5,4.123105625617661,950.9900499,"false"
1,1.0,990.0,"false"
7,5.385164807134504,932.06534790699,"false"
5,3.605551275463989,950.9900499,"false"
3,2.23606797749979,970.299,"false"
2,2.0,980.1,"false"
54,34.20526275297414,290.5832070590548,"true"
3,2.23606797749979,970.299,"false"
5,3.605551275463989,950.9900499,"false"
17,11.704699910719626,842.9431933839271,"false"
6,4.242640687119285,941.4801494010001,"false"
18,13.038404810405298,834.5137614500878,"false"
5,3.605551275463989,950.9900499,"false"
4,3.1622776601683795,960.59601,"false"
25,16.15549442140351,777.8213593991469,"false"
40,9.433981132056603,334.4858792848402,"true"
60,32.01562118716424,273.5783211953807,"true"
5,3.605551275463989,950.9900499,"false"
33,13.92838827718412,717.7305325982751,"false"
6,4.242640687119285,941.4801494010001,"false"
6,4.47213595499958,941.4801494010001,"false"
87,44.553338819890925,208.56043996661032,"true"
16,11.045361017187261,851.4577710948759,"false"
46,24.839484696748443,314.9118156016162,"true"
29,14.142135623730951,747.1720943315964,"false"
66,15.811388300841896,260.1702613251533,"true"
2,1.4142135623730951,980.1,"false"
14,8.0,868.7458127689785,"false"
38,16.1245154965971,341.2772975051936,"true"
48,29.154759474226502,308.645070471144,"true"
8,5.830951894845301,922.7446944279202,"false"
48,26.68332812825267,617.290140942288,"false"
5,4.123105625617661,950.9900499,"false"
4,3.1622776601683795,960.59601,"false"
4,2.8284271247461903,960.59601,"false"
15,9.0,860.0583546412887,"false"
38,19.4164878389476,341.2772975051936,"true"
61,12.041594578792296,273.5783211953807,"true"
56,24.166091947189145,284.80060123857965,"true"
18,13.038404810405298,834.5137614500878,"false"
16,7.615773105863909,851.4577710948759,"false"
40,12.041594578792296,334.4858792848402,"true"
11,8.54400374531753,895.3382542587166,"false"
35,24.839484696748443,351.7238474997847,"true"
2,1.4142135623730951,980.1,"false"
6,4.242640687119285,941.4801494010001,"false"
4,4.0,960.59601,"false"
47,21.095023109728988,311.7626974456,"true"
3,3.0,970.299,"false"
57,28.0178514522438,281.95259522619386,"true"
2,1.4142135623730951,980.1,"false"
2,1.4142135623730951,980.1,"false"
21,13.038404810405298,809.7278682212587,"false"
57,29.614185789921695,281.95259522619386,"true"
39,36.069377593742864,341.2772975051936,"true"
10,7.211102550927978,904.3820750088046,"false"
51,35.608987629529715,299.4780032330805,"true"
47,28.178005607210743,623.5253948912,"false"
23,15.652475842498529,793.6142836436557,"false"
54,24.351591323771842,293.5183909687422,"true"
41,20.615528128088304,331.1410204919918,"true"
2,1.4142135623730951,980.1,"false"
39,25.079872407968907,341.2772975051936,"true"
20,14.7648230602334,817.906937597231,"false"
