"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
139,64.32728814430156,123.66934294693421,"true"
180,21.540659228538015,81.90398485404383,"true"
11,6.4031242374328485,895.3382542587166,"false"
114,50.24937810560445,317.9890638191437,"false"
43,30.4138126514911,324.55131418420115,"true"
55,25.238858928247925,290.5832070590548,"true"
51,34.132096331752024,302.5030335687682,"true"
82,48.27007354458868,221.52399081308639,"true"
76,34.23448553724738,465.8807751697937,"false"
5,4.123105625617661,950.9900499,"false"
81,46.32493928760188,221.52399081308639,"true"
136,29.732137494637012,127.45488034815475,"true"
48,23.345235059857504,308.645070471144,"true"
258,61.71709649683789,74.79631572685275,"false"
130,23.769728648009426,135.37712975599715,"true"
66,46.010868281309364,257.5685587119018,"true"
20,13.0,408.9534687986155,"true"
7,5.0,932.06534790699,"false"
94,61.554853586049575,194.39195903711354,"true"
43,27.294688127912362,324.55131418420115,"true"
67,48.83646178829912,257.5685587119018,"true"
168,47.43416490252569,92.40228197427328,"true"
36,29.732137494637012,351.7238474997847,"true"
51,34.713109915419565,302.5030335687682,"true"
277,83.24061508662703,31.209277389912124,"true"
47,27.65863337187866,311.7626974456,"true"
50,32.202484376209235,302.5030335687682,"true"
5,3.605551275463989,950.9900499,"false"
70,26.68332812825267,247.4193298001036,"true"
93,53.14132102234569,196.35551417890255,"true"
23,20.615528128088304,396.8071418218278,"true"
7,6.082762530298219,932.06534790699,"false"
138,28.178005607210743,124.91852822922647,"true"
22,12.806248474865697,404.8639341106294,"true"
138,42.20189569201838,124.91852822922647,"true"
8,5.830951894845301,922.7446944279202,"false"
531,42.720018726587654,2.430094379907732,"true"
61,39.05124837953327,270.8425379834269,"true"
300,93.64827814754524,24.520447035642924,"true"
47,31.827660925679098,311.7626974456,"true"
50,34.655446902326915,302.5030335687682,"true"
52,25.0,296.4832232007497,"true"
280,65.12296062065974,29.9795073357328,"true"
57,36.124783736376884,281.95259522619386,"true"
169,47.53945729601885,92.40228197427328,"true"
102,38.948684188300895,181.18600893024856,"true"
29,20.248456731316587,373.5860471657982,"true"
19,12.727922061357855,413.08431191779346,"true"
101,38.47076812334269,181.18600893024856,"true"
93,45.70557952810576,196.35551417890255,"true"
276,85.58621384311844,31.209277389912124,"true"
189,58.83026432033091,74.82070280180794,"true"
82,44.77722635447622,219.30875090495553,"true"
19,9.219544457292887,417.2568807250439,"true"
139,59.90826320300064,123.66934294693421,"true"
97,47.16990566028302,190.52355905227498,"true"
15,10.63014581273465,430.02917732064435,"true"
190,59.682493245507096,74.82070280180794,"true"
336,73.24616030891995,17.076363428106212,"true"
191,52.80151512977634,73.33177081605196,"true"
39,25.0,675.7290490602833,"false"
23,16.401219466856727,396.8071418218278,"true"
180,26.1725046566048,81.90398485404383,"true"
136,35.510561809129406,127.45488034815475,"true"
35,16.1245154965971,351.7238474997847,"true"
94,42.01190307520001,194.39195903711354,"true"
61,43.60045871318328,270.8425379834269,"true"
262,51.40038910358559,36.28739517672475,"true"
96,51.35172830587107,190.52355905227498,"true"
21,14.866068747318506,404.8639341106294,"true"
121,22.360679774997898,148.19329369960414,"true"
54,31.016124838541646,290.5832070590548,"true"
18,11.40175425099138,417.2568807250439,"true"
130,18.384776310850235,135.37712975599715,"true"
82,45.39823785126467,219.30875090495553,"true"
300,95.77055915050303,24.520447035642924,"true"
58,31.622776601683793,281.95259522619386,"true"
336,70.21395872616783,17.076363428106212,"true"
15,11.661903789690601,430.02917732064435,"true"
3,2.23606797749979,970.299,"false"
24,17.204650534085253,785.678140807219,"false"
261,52.40229002629561,36.28739517672475,"true"
29,15.620499351813308,373.5860471657982,"true"
69,42.15447781671598,249.9185149495996,"true"
191,47.38143096192854,73.33177081605196,"true"
23,16.278820596099706,396.8071418218278,"true"
20,11.704699910719626,413.08431191779346,"true"
530,22.47220505424423,2.430094379907732,"true"
6,4.242640687119285,941.4801494010001,"false"
149,73.49829930005184,111.84433698932382,"true"
20,4.47213595499958,408.9534687986155,"true"
23,13.45362404707371,396.8071418218278,"true"
9,6.082762530298219,913.517247483641,"false"
149,80.15609770940699,111.84433698932382,"true"
48,33.60059523282288,308.645070471144,"true"
69,45.31004303683677,249.9185149495996,"true"
281,58.137767414994535,29.9795073357328,"true"
53,24.166091947189145,296.4832232007497,"true"
122,30.4138126514911,148.19329369960414,"true"
70,42.5440947723653,247.4193298001036,"true"
