"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
4,2.8284271247461903,960.59601,"false"
37,9.848857801796104,689.449085869078,"false"
10,7.615773105863909,904.3820750088046,"false"
4,3.1622776601683795,960.59601,"false"
5,3.605551275463989,950.9900499,"false"
80,17.0,447.5232137638109,"false"
5,4.123105625617661,950.9900499,"false"
6,4.242640687119285,941.4801494010001,"false"
4,3.1622776601683795,960.59601,"false"
69,18.110770276274835,249.9185149495996,"true"
32,18.439088914585774,724.9803359578536,"false"
3,2.23606797749979,970.299,"false"
15,7.280109889280518,860.0583546412887,"false"
11,8.06225774829855,895.3382542587166,"false"
82,17.08800749063506,219.30875090495553,"true"
6,4.47213595499958,941.4801494010001,"false"
4,3.1622776601683795,960.59601,"false"
8,4.0,922.7446944279202,"false"
3,3.0,970.299,"false"
6,4.47213595499958,941.4801494010001,"false"
36,6.708203932499369,696.4132180495737,"false"
3,2.23606797749979,970.299,"false"
8,5.656854249492381,922.7446944279202,"false"
3,2.23606797749979,970.299,"false"
15,11.704699910719626,860.0583546412887,"false"
11,6.324555320336759,895.3382542587166,"false"
50,23.021728866442675,305.5586197664325,"true"
14,9.899494936611665,868.7458127689785,"false"
2,1.4142135623730951,980.1,"false"
61,22.47220505424423,273.5783211953807,"true"
78,33.95585369269929,228.3048738719574,"true"
7,5.385164807134504,932.06534790699,"false"
2,2.0,980.1,"false"
10,6.324555320336759,904.3820750088046,"false"
78,20.0,228.3048738719574,"true"
14,10.295630140987,868.7458127689785,"false"
4,3.1622776601683795,960.59601,"false"
11,8.06225774829855,895.3382542587166,"false"
6,4.47213595499958,941.4801494010001,"false"
25,12.36931687685298,777.8213593991469,"false"
70,23.0,249.9185149495996,"true"
27,11.0,762.3427143471039,"false"
3,2.23606797749979,970.299,"false"
49,21.540659228538015,305.5586197664325,"true"
5,4.123105625617661,950.9900499,"false"
14,8.06225774829855,868.7458127689785,"false"
4,3.1622776601683795,960.59601,"false"
6,4.242640687119285,941.4801494010001,"false"
35,18.601075237738275,703.4476949995694,"false"
50,7.0710678118654755,605.0060671375364,"false"
1,1.0,990.0,"false"
7,5.385164807134504,932.06534790699,"false"
3,2.23606797749979,970.299,"false"
12,8.602325267042627,886.3848717161294,"false"
53,26.832815729997478,587.0367819374844,"false"
3,3.0,970.299,"false"
8,6.324555320336759,922.7446944279202,"false"
3,3.0,970.299,"false"
5,4.123105625617661,950.9900499,"false"
7,4.123105625617661,932.06534790699,"false"
49,19.6468827043885,611.117239532865,"false"
27,19.4164878389476,762.3427143471039,"false"
23,14.317821063276353,793.6142836436557,"false"
20,9.848857801796104,817.906937597231,"false"
4,3.1622776601683795,960.59601,"false"
4,2.8284271247461903,960.59601,"false"
9,6.4031242374328485,913.517247483641,"false"
4,2.8284271247461903,960.59601,"false"
27,15.0,762.3427143471039,"false"
13,9.433981132056603,877.5210229989681,"false"
85,12.806248474865697,425.5901233886549,"false"
3,2.23606797749979,970.299,"false"
48,17.72004514666935,617.290140942288,"false"
2,1.4142135623730951,980.1,"false"
7,5.385164807134504,932.06534790699,"false"
3,2.23606797749979,970.299,"false"
4,3.1622776601683795,960.59601,"false"
33,15.033296378372908,717.7305325982751,"false"
14,10.770329614269007,868.7458127689785,"false"
69,38.48376280978771,249.9185149495996,"true"
4,3.1622776601683795,960.59601,"false"
13,9.219544457292887,877.5210229989681,"false"
36,26.0,696.4132180495737,"false"
47,22.561028345356956,623.5253948912,"false"
14,5.656854249492381,868.7458127689785,"false"
4,3.1622776601683795,960.59601,"false"
83,14.866068747318506,219.30875090495553,"true"
14,8.0,868.7458127689785,"false"
60,41.182520563948,273.5783211953807,"true"
70,16.1245154965971,249.9185149495996,"true"
9,6.708203932499369,913.517247483641,"false"
3,2.23606797749979,970.299,"false"
30,17.029386365926403,739.7003733882805,"false"
4,2.8284271247461903,960.59601,"false"
6,4.47213595499958,941.4801494010001,"false"
64,36.40054944640259,262.7982437627811,"true"
65,12.165525060596439,262.7982437627811,"true"
6,4.242640687119285,941.4801494010001,"false"
6,4.47213595499958,941.4801494010001,"false"
16,9.486832980505138,851.4577710948759,"false"
