"tick","A treasure's value","Number of teams formed"
83.0,434.23132679181197,131.0
84.0,429.8890135238938,131.0
85.0,425.5901233886549,131.0
86.0,421.3342221547683,131.0
87.0,417.12087993322064,131.0
88.0,412.94967113388844,131.0
89.0,408.82017442254954,131.0
90.0,404.73197267832404,131.0
91.0,400.6846529515408,131.0
92.0,396.67780642202536,131.0
93.0,392.7110283578051,131.0
94.0,388.7839180742271,131.0
95.0,384.8960788934848,131.0
96.0,381.04711810454995,131.0
97.0,377.23664692350445,131.0
98.0,373.4642804542694,131.0
99.0,369.72963764972667,131.0
100.0,366.0323412732294,131.0
101.0,362.3720178604971,131.0
102.0,358.74829768189215,131.0
103.0,355.1608147050732,131.0
104.0,351.6092065580225,131.0
105.0,348.0931144924423,131.0
106.0,344.6121833475179,131.0
107.0,341.1660615140427,131.0
108.0,337.7544008989023,131.0
109.0,334.37685688991326,131.0
110.0,331.03308832101413,131.0
111.0,327.722757437804,131.0
112.0,324.4455298634259,131.0
113.0,321.20107456479167,131.0
114.0,317.9890638191437,131.0
115.0,314.8091731809523,131.0
116.0,311.6610814491428,131.0
117.0,308.54447063465136,131.0
118.0,305.45902592830487,131.0
119.0,302.40443566902184,131.0
120.0,299.3803913123316,131.0
121.0,296.3865873992083,131.0
122.0,293.4227215252162,131.0
123.0,290.48849430996404,131.0
124.0,287.5836093668644,131.0
125.0,284.70777327319576,131.0
126.0,281.8606955404638,131.0
127.0,279.04208858505916,131.0
128.0,276.25166769920855,131.0
129.0,273.48915102221645,131.0
130.0,270.7542595119943,131.0
131.0,268.04671691687435,131.0
132.0,265.3662497477056,131.0
133.0,262.7125872502285,131.0
134.0,260.08546137772623,131.0
135.0,257.484606763949,131.0
136.0,254.9097606963095,131.0
137.0,252.3606630893464,131.0
138.0,249.83705645845293,131.0
139.0,247.33868589386842,131.0
140.0,244.86529903492973,131.0
141.0,242.41664604458043,131.0
142.0,239.99247958413463,131.0
143.0,237.59255478829328,131.0
144.0,235.21662924041036,131.0
145.0,232.86446294800626,131.0
146.0,230.5358183185262,131.0
147.0,228.23046013534093,131.0
148.0,225.94815553398752,131.0
149.0,223.68867397864764,131.0
150.0,221.45178723886116,131.0
151.0,219.23726936647256,131.0
152.0,217.04489667280782,131.0
153.0,214.87444770607974,131.0
154.0,212.72570322901893,131.0
155.0,210.59844619672873,131.0
156.0,208.49246173476143,131.0
157.0,206.40753711741382,131.0
158.0,204.34346174623968,131.0
159.0,202.3000271287773,131.0
160.0,200.27702685748952,131.0
161.0,198.27425658891462,131.0
162.0,196.29151402302548,131.0
163.0,194.32859888279523,131.0
164.0,192.3853128939673,131.0
165.0,190.46145976502763,131.0
166.0,188.55684516737736,131.0
167.0,186.67127671570358,131.0
168.0,184.80456394854656,131.0
169.0,182.9565183090611,131.0
170.0,181.1269531259705,131.0
171.0,179.31568359471078,131.0
172.0,177.52252675876366,131.0
173.0,175.74730149117602,131.0
174.0,173.98982847626425,131.0
175.0,172.24993019150162,131.0
176.0,170.5274308895866,131.0
177.0,168.82215658069074,131.0
178.0,167.13393501488383,131.0
179.0,165.462595664735,131.0
180.0,163.80796970808765,131.0
181.0,162.16989001100677,131.0
182.0,160.5481911108967,131.0
183.0,158.94270919978774,131.0
184.0,157.35328210778985,131.0
185.0,155.77974928671196,131.0
186.0,154.22195179384485,131.0
187.0,152.67973227590642,131.0
188.0,151.15293495314737,131.0
189.0,149.64140560361588,131.0
190.0,148.1449915475797,131.0
191.0,146.66354163210391,131.0
192.0,145.1969062157829,131.0
193.0,143.74493715362507,131.0
194.0,142.30748778208883,131.0
195.0,140.88441290426795,131.0
196.0,139.47556877522527,131.0
197.0,138.08081308747302,131.0
198.0,136.7000049565983,131.0
199.0,135.33300490703232,131.0
200.0,133.97967485796198,131.0
201.0,132.63987810938235,131.0
202.0,131.31347932828854,131.0
203.0,130.00034453500564,131.0
204.0,128.70034108965558,131.0
205.0,127.41333767875902,131.0
206.0,126.13920430197143,131.0
207.0,124.87781225895172,131.0
208.0,123.62903413636221,131.0
209.0,122.39274379499858,131.0
210.0,121.1688163570486,131.0
211.0,119.95712819347811,131.0
212.0,118.75755691154333,131.0
213.0,117.5699813424279,131.0
214.0,116.39428152900362,131.0
215.0,115.23033871371358,131.0
216.0,114.07803532657644,131.0
217.0,112.93725497331067,131.0
218.0,111.80788242357757,131.0
219.0,110.68980359934179,131.0
220.0,109.58290556334836,131.0
221.0,108.48707650771487,131.0
222.0,107.40220574263773,131.0
223.0,106.32818368521136,131.0
224.0,105.26490184835924,131.0
225.0,104.21225282987565,131.0
226.0,103.17013030157689,131.0
227.0,102.13842899856112,131.0
228.0,101.11704470857552,131.0
229.0,100.10587426148976,131.0
230.0,99.10481551887486,131.0
231.0,98.11376736368611,131.0
232.0,97.13262969004924,131.0
233.0,96.16130339314876,131.0
234.0,95.19969035921727,131.0
235.0,94.2476934556251,131.0
236.0,93.30521652106884,131.0
237.0,92.37216435585816,131.0
238.0,91.44844271229958,131.0
239.0,90.53395828517658,131.0
240.0,89.62861870232481,131.0
241.0,88.73233251530156,131.0
242.0,87.84500919014855,131.0
243.0,86.96655909824706,131.0
244.0,86.0968935072646,131.0
245.0,85.23592457219195,131.0
246.0,84.38356532647003,131.0
247.0,83.53972967320533,131.0
248.0,82.70433237647327,131.0
249.0,81.87728905270855,131.0
250.0,81.05851616218146,131.0
251.0,80.24793100055965,131.0
252.0,79.44545169055405,131.0
253.0,78.6509971736485,131.0
254.0,77.86448720191203,131.0
255.0,77.08584232989291,131.0
256.0,76.31498390659398,131.0
257.0,75.55183406752803,131.0
258.0,74.79631572685275,131.0
259.0,74.04835256958422,131.0
260.0,73.30786904388839,131.0
261.0,72.5747903534495,131.0
262.0,71.849042449915,131.0
263.0,71.13055202541585,131.0
264.0,70.4192465051617,131.0
265.0,69.71505404011008,131.0
266.0,69.01790349970898,131.0
267.0,68.32772446471189,131.0
268.0,67.64444722006478,131.0
269.0,66.96800274786413,131.0
270.0,66.29832272038549,131.0
271.0,65.63533949318163,131.0
272.0,64.97898609824982,131.0
273.0,64.32919623726733,131.0
274.0,63.685904274894654,131.0
275.0,63.04904523214571,131.0
276.0,62.41855477982425,131.0
277.0,61.79436923202601,131.0
278.0,61.17642553970575,131.0
279.0,60.56466128430869,131.0
280.0,59.9590146714656,131.0
281.0,59.35942452475095,131.0
282.0,58.76583027950344,131.0
283.0,58.178171976708406,131.0
284.0,57.59639025694132,131.0
285.0,57.02042635437191,131.0
286.0,56.450222090828184,131.0
287.0,55.8857198699199,131.0
288.0,55.3268626712207,131.0
289.0,54.77359404450849,131.0
290.0,54.225858104063406,131.0
291.0,53.68359952302277,131.0
292.0,53.146763527792544,131.0
293.0,52.61529589251462,131.0
294.0,52.08914293358947,131.0
295.0,51.568251504253574,131.0
296.0,51.05256898921104,131.0
297.0,50.54204329931893,131.0
298.0,50.036622866325736,131.0
299.0,49.536256637662476,131.0
300.0,49.04089407128585,131.0
301.0,48.55048513057299,131.0
302.0,48.06498027926726,131.0
303.0,47.58433047647459,131.0
304.0,47.10848717170985,131.0
305.0,46.63740229999275,131.0
306.0,46.17102827699282,131.0
307.0,45.70931799422289,131.0
308.0,45.252224814280666,131.0
309.0,44.79970256613786,131.0
310.0,44.35170554047648,131.0
311.0,43.90818848507172,131.0
312.0,43.469106600221004,131.0
313.0,43.034415534218795,131.0
314.0,42.604071378876604,131.0
315.0,42.17803066508784,131.0
316.0,41.75625035843696,131.0
317.0,41.33868785485259,131.0
318.0,40.92530097630406,131.0
319.0,40.51604796654102,131.0
320.0,40.110887486875605,131.0
321.0,39.70977861200685,131.0
322.0,39.31268082588678,131.0
323.0,38.91955401762791,131.0
324.0,38.53035847745163,131.0
325.0,38.14505489267711,131.0
326.0,37.76360434375034,131.0
327.0,37.38596830031283,131.0
328.0,37.01210861730971,131.0
329.0,36.64198753113661,131.0
330.0,36.27556765582524,131.0
331.0,35.91281197926699,131.0
332.0,35.55368385947432,131.0
333.0,35.198147020879574,131.0
334.0,34.846165550670776,131.0
335.0,34.497703895164065,131.0
336.0,34.152726856212425,131.0
337.0,33.8111995876503,131.0
338.0,33.4730875917738,131.0
339.0,33.13835671585606,131.0
340.0,32.8069731486975,131.0
341.0,32.478903417210525,131.0
342.0,32.15411438303842,131.0
343.0,31.832573239208035,131.0
344.0,31.514247506815956,131.0
345.0,31.199105031747795,131.0
346.0,30.887113981430318,131.0
347.0,30.578242841616014,131.0
348.0,30.272460413199852,131.0
349.0,29.969735809067853,131.0
350.0,29.670038450977174,131.0
351.0,29.3733380664674,131.0
352.0,29.079604685802728,131.0
353.0,28.7888086389447,131.0
354.0,28.500920552555254,131.0
355.0,28.215911347029703,131.0
356.0,27.933752233559407,131.0
357.0,27.65441471122381,131.0
358.0,27.377870564111575,131.0
359.0,27.104091858470458,131.0
360.0,26.83305093988575,131.0
361.0,26.564720430486894,131.0
362.0,26.299073226182024,131.0
363.0,26.036082493920205,131.0
364.0,25.775721668981003,131.0
365.0,25.517964452291192,131.0
366.0,25.26278480776828,131.0
367.0,25.010156959690597,131.0
368.0,24.76005539009369,131.0
369.0,24.512454836192752,131.0
370.0,24.267330287830823,131.0
371.0,24.024656984952514,131.0
372.0,23.78441041510299,131.0
373.0,23.54656631095196,131.0
374.0,23.31110064784244,131.0
375.0,23.077989641364017,131.0
376.0,22.847209744950376,131.0
377.0,22.618737647500872,131.0
378.0,22.392550271025865,131.0
379.0,22.168624768315606,131.0
380.0,21.94693852063245,131.0
381.0,21.727469135426126,131.0
382.0,21.510194444071864,131.0
383.0,21.295092499631146,131.0
384.0,21.082141574634836,131.0
385.0,20.871320158888487,131.0
386.0,20.6626069572996,131.0
387.0,20.455980887726607,131.0
388.0,20.25142107884934,131.0
389.0,20.048906868060847,131.0
390.0,19.84841779938024,131.0
391.0,19.649933621386438,131.0
392.0,19.453434285172573,131.0
393.0,19.25889994232085,131.0
394.0,19.06631094289764,131.0
395.0,18.875647833468665,131.0
396.0,18.68689135513398,131.0
397.0,18.50002244158264,131.0
398.0,18.315022217166813,131.0
399.0,18.131871994995144,131.0
400.0,17.95055327504519,131.0
401.0,17.77104774229474,131.0
402.0,17.593337264871792,131.0
403.0,17.417403892223074,131.0
404.0,17.243229853300843,131.0
405.0,17.070797554767836,131.0
406.0,16.900089579220158,131.0
407.0,16.731088683427956,131.0
408.0,16.563777796593676,131.0
409.0,16.39814001862774,131.0
410.0,16.234158618441462,131.0
411.0,16.071817032257048,131.0
412.0,15.911098861934477,131.0
413.0,15.751987873315132,131.0
414.0,15.594467994581981,131.0
415.0,15.43852331463616,131.0
416.0,15.284138081489798,131.0
417.0,15.1312967006749,131.0
418.0,14.979983733668151,131.0
419.0,14.83018389633147,131.0
420.0,14.681882057368155,131.0
421.0,14.535063236794473,131.0
422.0,14.389712604426528,131.0
423.0,14.245815478382262,131.0
424.0,14.10335732359844,131.0
425.0,13.962323750362454,131.0
426.0,13.82270051285883,131.0
427.0,13.684473507730242,131.0
428.0,13.54762877265294,131.0
429.0,13.41215248492641,131.0
430.0,13.278030960077146,131.0
431.0,13.145250650476374,131.0
432.0,13.013798143971611,131.0
433.0,12.883660162531894,131.0
434.0,12.754823560906576,131.0
435.0,12.62727532529751,131.0
436.0,12.501002572044536,131.0
437.0,12.37599254632409,131.0
438.0,12.252232620860848,131.0
439.0,12.12971029465224,131.0
440.0,12.008413191705717,131.0
441.0,11.88832905978866,131.0
442.0,11.769445769190773,131.0
443.0,11.651751311498865,131.0
444.0,11.535233798383876,131.0
445.0,11.419881460400038,131.0
446.0,11.305682645796038,131.0
447.0,11.192625819338078,131.0
448.0,11.080699561144698,131.0
449.0,10.96989256553325,131.0
450.0,10.860193639877918,131.0
451.0,10.75159170347914,131.0
452.0,10.644075786444349,131.0
453.0,10.537635028579905,131.0
454.0,10.432258678294106,131.0
455.0,10.327936091511166,131.0
456.0,10.224656730596054,131.0
457.0,10.122410163290093,131.0
458.0,10.021186061657192,131.0
459.0,9.92097420104062,131.0
460.0,9.821764459030213,131.0
461.0,9.72354681443991,131.0
462.0,9.62631134629551,131.0
463.0,9.530048232832556,131.0
464.0,9.434747750504231,131.0
465.0,9.340400272999188,131.0
466.0,9.246996270269197,131.0
467.0,9.154526307566504,131.0
468.0,9.06298104449084,131.0
469.0,8.97235123404593,131.0
470.0,8.882627721705472,131.0
471.0,8.793801444488416,131.0
472.0,8.705863430043532,131.0
473.0,8.618804795743097,131.0
474.0,8.532616747785665,131.0
475.0,8.44729058030781,131.0
476.0,8.362817674504731,131.0
477.0,8.279189497759683,131.0
478.0,8.196397602782087,131.0
479.0,8.114433626754266,131.0
480.0,8.033289290486724,131.0
481.0,7.952956397581857,131.0
482.0,7.873426833606038,131.0
483.0,7.794692565269977,131.0
484.0,7.716745639617277,131.0
485.0,7.639578183221104,131.0
486.0,7.563182401388893,131.0
487.0,7.487550577375004,131.0
488.0,7.412675071601254,131.0
489.0,7.338548320885241,131.0
490.0,7.265162837676389,131.0
491.0,7.192511209299625,131.0
492.0,7.120586097206629,131.0
493.0,7.049380236234563,131.0
494.0,6.978886433872217,131.0
495.0,6.909097569533495,131.0
496.0,6.84000659383816,131.0
497.0,6.771606527899778,131.0
498.0,6.70389046262078,131.0
499.0,6.636851557994572,131.0
500.0,6.570483042414627,131.0
501.0,6.50477821199048,131.0
502.0,6.4397304298705755,131.0
503.0,6.37533312557187,131.0
504.0,6.311579794316151,131.0
505.0,6.2484639963729895,131.0
506.0,6.18597935640926,131.0
507.0,6.124119562845167,131.0
508.0,6.062878367216715,131.0
509.0,6.002249583544548,131.0
510.0,5.942227087709102,131.0
511.0,5.882804816832011,131.0
512.0,5.823976768663691,131.0
513.0,5.765737000977054,131.0
514.0,5.708079630967283,131.0
515.0,5.650998834657611,131.0
516.0,5.594488846311035,131.0
517.0,5.538543957847924,131.0
518.0,5.483158518269445,131.0
519.0,5.42832693308675,131.0
520.0,5.374043663755883,131.0
521.0,5.320303227118324,131.0
522.0,5.267100194847141,131.0
523.0,5.2144291928986695,131.0
524.0,5.1622849009696825,131.0
525.0,5.110662051959986,131.0
526.0,5.059555431440386,131.0
527.0,5.0089598771259825,131.0
528.0,4.9588702783547225,131.0
529.0,4.909281575571176,131.0
530.0,4.860188759815464,131.0
531.0,4.811586872217309,131.0
532.0,4.763471003495136,131.0
533.0,4.7158362934601845,131.0
534.0,4.6686779305255826,131.0
535.0,4.621991151220326,131.0
536.0,4.575771239708123,131.0
537.0,4.530013527311042,131.0
538.0,4.484713392037932,131.0
539.0,4.4398662581175525,131.0
540.0,4.395467595536377,131.0
541.0,4.351512919581013,131.0
542.0,4.307997790385203,131.0
543.0,4.264917812481351,131.0
544.0,4.222268634356538,131.0
545.0,4.180045948012972,131.0
546.0,4.138245488532842,131.0
547.0,4.096863033647514,131.0
548.0,4.055894403311039,131.0
549.0,4.015335459277929,131.0
550.0,3.9751821046851497,131.0
551.0,3.935430283638298,131.0
552.0,3.896075980801915,131.0
553.0,3.857115220993896,131.0
554.0,3.818544068783957,131.0
555.0,3.7803586280961174,131.0
556.0,3.742555041815156,131.0
557.0,3.7051294913970043,131.0
558.0,3.6680781964830342,131.0
559.0,3.631397414518204,131.0
560.0,3.595083440373022,131.0
561.0,3.5591326059692916,131.0
562.0,3.523541279909599,131.0
563.0,3.488305867110503,131.0
564.0,3.453422808439398,131.0
565.0,3.418888580355004,131.0
566.0,3.384699694551454,131.0
567.0,3.3508526976059394,131.0
568.0,3.31734417062988,131.0
569.0,3.284170728923581,131.0
570.0,3.251329021634345,131.0
571.0,3.2188157314180015,131.0
572.0,3.1866275741038215,131.0
573.0,3.154761298362783,131.0
574.0,3.1232136853791554,131.0
575.0,3.091981548525364,131.0
576.0,3.0610617330401104,131.0
577.0,3.030451115709709,131.0
578.0,3.000146604552612,131.0
579.0,2.970145138507086,131.0
580.0,2.940443687122015,131.0
581.0,2.911039250250795,131.0
582.0,2.881928857748287,131.0
583.0,2.853109569170804,131.0
584.0,2.824578473479096,131.0
585.0,2.796332688744305,131.0
586.0,2.768369361856862,131.0
587.0,2.7406856682382936,131.0
588.0,2.7132788115559108,131.0
589.0,2.686146023440352,131.0
590.0,2.659284563205948,131.0
591.0,2.6326917175738886,131.0
592.0,2.6063648003981497,131.0
593.0,2.5803011523941684,131.0
594.0,2.5544981408702268,131.0
595.0,2.5289531594615244,131.0
596.0,2.503663627866909,131.0
597.0,2.47862699158824,131.0
598.0,2.453840721672358,131.0
599.0,2.4293023144556343,131.0
600.0,2.405009291311078,131.0
601.0,2.380959198397967,131.0
602.0,2.3571496064139876,131.0
603.0,2.3335781103498476,131.0
604.0,2.310242329246349,131.0
605.0,2.2871399059538855,131.0
606.0,2.2642685068943464,131.0
607.0,2.241625821825403,131.0
608.0,2.2192095636071487,131.0
609.0,2.197017467971077,131.0
610.0,2.1750472932913665,131.0
611.0,2.153296820358453,131.0
612.0,2.1317638521548683,131.0
613.0,2.1104462136333195,131.0
614.0,2.0893417514969865,131.0
615.0,2.0684483339820168,131.0
616.0,2.0477638506421965,131.0
617.0,2.0272862121357744,131.0
618.0,2.0070133500144167,131.0
619.0,1.9869432165142726,131.0
620.0,1.96707378434913,131.0
621.0,1.9474030465056387,131.0
622.0,1.9279290160405822,131.0
623.0,1.9086497258801765,131.0
624.0,1.8895632286213746,131.0
625.0,1.8706675963351609,131.0
626.0,1.8519609203718093,131.0
627.0,1.8334413111680912,131.0
628.0,1.8151068980564102,131.0
629.0,1.796955829075846,131.0
630.0,1.7789862707850876,131.0
631.0,1.7611964080772369,131.0
632.0,1.7435844439964645,131.0
633.0,1.7261485995564998,131.0
634.0,1.7088871135609347,131.0
635.0,1.6917982424253253,131.0
636.0,1.674880260001072,131.0
637.0,1.6581314574010613,131.0
638.0,1.6415501428270507,131.0
639.0,1.6251346413987802,131.0
640.0,1.6088832949847924,131.0
641.0,1.5927944620349446,131.0
642.0,1.576866517414595,131.0
643.0,1.561097852240449,131.0
644.0,1.5454868737180445,131.0
645.0,1.530032004980864,131.0
646.0,1.5147316849310553,131.0
647.0,1.4995843680817447,131.0
648.0,1.4845885244009271,131.0
649.0,1.469742639156918,131.0
650.0,1.4550452127653488,131.0
651.0,1.4404947606376954,131.0
652.0,1.4260898130313184,131.0
653.0,1.4118289149010053,131.0
654.0,1.3977106257519951,131.0
655.0,1.383733519494475,131.0
656.0,1.3698961842995303,131.0
657.0,1.356197222456535,131.0
658.0,1.3426352502319696,131.0
659.0,1.32920889772965,131.0
660.0,1.3159168087523534,131.0
661.0,1.3027576406648298,131.0
662.0,1.2897300642581815,131.0
663.0,1.2768327636155996,131.0
664.0,1.2640644359794435,131.0
665.0,1.2514237916196491,131.0
666.0,1.2389095537034527,131.0
667.0,1.2265204581664182,131.0
668.0,1.214255253584754,131.0
669.0,1.2021127010489063,131.0
670.0,1.1900915740384173,131.0
671.0,1.178190658298033,131.0
672.0,1.1664087517150528,131.0
673.0,1.1547446641979022,131.0
674.0,1.1431972175559233,131.0
675.0,1.1317652453803642,131.0
676.0,1.1204475929265605,131.0
677.0,1.109243116997295,131.0
678.0,1.098150685827322,131.0
679.0,1.0871691789690487,131.0
680.0,1.0762974871793582,131.0
681.0,1.0655345123075646,131.0
682.0,1.0548791671844888,131.0
683.0,1.0443303755126438,131.0
684.0,1.0338870717575175,131.0
685.0,1.0235482010399424,131.0
686.0,1.013312719029543,131.0
687.0,1.0031795918392477,131.0
688.0,0.9931477959208552,131.0
689.0,0.9832163179616467,131.0
690.0,0.9733841547820302,131.0
691.0,0.9636503132342099,131.0
692.0,0.9540138101018678,131.0
693.0,0.9444736720008491,131.0
694.0,0.9350289352808406,131.0
695.0,0.9256786459280322,131.0
696.0,0.9164218594687519,131.0
697.0,0.9072576408740644,131.0
698.0,0.8981850644653238,131.0
699.0,0.8892032138206705,131.0
700.0,0.8803111816824638,131.0
701.0,0.8715080698656392,131.0
702.0,0.8627929891669829,131.0
703.0,0.854165059275313,131.0
704.0,0.8456234086825599,131.0
705.0,0.8371671745957343,131.0
706.0,0.828795502849777,131.0
707.0,0.8205075478212792,131.0
708.0,0.8123024723430664,131.0
709.0,0.8041794476196358,131.0
710.0,0.7961376531434394,131.0
711.0,0.7881762766120051,131.0
712.0,0.780294513845885,131.0
713.0,0.7724915687074262,131.0
714.0,0.764766653020352,131.0
715.0,0.7571189864901484,131.0
716.0,0.749547796625247,131.0
717.0,0.7420523186589945,131.0
