"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
33,7.810249675906654,717.7305325982751,"false"
5,3.605551275463989,950.9900499,"false"
26,16.492422502470642,770.0431458051554,"false"
18,10.0,834.5137614500878,"false"
32,19.235384061671343,724.9803359578536,"false"
5,3.605551275463989,950.9900499,"false"
77,27.073972741361768,230.61098370904787,"true"
30,21.540659228538015,739.7003733882805,"false"
2,2.0,980.1,"false"
18,12.806248474865697,834.5137614500878,"false"
7,5.385164807134504,932.06534790699,"false"
18,12.165525060596439,834.5137614500878,"false"
8,4.0,922.7446944279202,"false"
60,22.825424421026653,273.5783211953807,"true"
67,27.294688127912362,254.9928731247828,"true"
29,13.341664064126334,747.1720943315964,"false"
30,17.204650534085253,739.7003733882805,"false"
9,6.708203932499369,913.517247483641,"false"
10,7.615773105863909,904.3820750088046,"false"
2,1.4142135623730951,980.1,"false"
9,6.708203932499369,913.517247483641,"false"
11,7.810249675906654,895.3382542587166,"false"
47,12.649110640673518,623.5253948912,"false"
6,5.0990195135927845,941.4801494010001,"false"
82,19.026297590440446,219.30875090495553,"true"
47,32.69556544854363,623.5253948912,"false"
5,3.605551275463989,950.9900499,"false"
10,7.0710678118654755,904.3820750088046,"false"
14,10.0,868.7458127689785,"false"
68,13.152946437965905,504.8858887870699,"false"
4,3.1622776601683795,960.59601,"false"
5,3.605551275463989,950.9900499,"false"
3,3.0,970.299,"false"
41,13.038404810405298,662.2820409839836,"false"
1,1.0,990.0,"false"
68,13.601470508735444,504.8858887870699,"false"
32,22.80350850198276,724.9803359578536,"false"
9,6.082762530298219,913.517247483641,"false"
2,1.4142135623730951,980.1,"false"
54,32.7566787083184,581.1664141181096,"false"
1,1.0,990.0,"false"
58,19.849433241279208,558.2661385478639,"false"
5,3.605551275463989,950.9900499,"false"
5,3.605551275463989,950.9900499,"false"
60,19.849433241279208,273.5783211953807,"true"
47,30.0,623.5253948912,"false"
4,2.8284271247461903,960.59601,"false"
1,1.0,990.0,"false"
54,33.015148038438355,581.1664141181096,"false"
13,8.54400374531753,877.5210229989681,"false"
30,15.231546211727817,739.7003733882805,"false"
33,15.524174696260024,717.7305325982751,"false"
21,14.866068747318506,809.7278682212587,"false"
57,29.017236257093817,563.9051904523877,"false"
23,10.0,793.6142836436557,"false"
20,15.231546211727817,817.906937597231,"false"
15,8.94427190999916,860.0583546412887,"false"
50,25.612496949731394,605.0060671375364,"false"
27,13.892443989449804,762.3427143471039,"false"
7,4.123105625617661,932.06534790699,"false"
16,7.211102550927978,851.4577710948759,"false"
4,3.1622776601683795,960.59601,"false"
78,33.61547262794322,230.61098370904787,"true"
79,21.540659228538015,228.3048738719574,"true"
3,2.23606797749979,970.299,"false"
35,20.248456731316587,703.4476949995694,"false"
20,12.806248474865697,817.906937597231,"false"
1,1.0,990.0,"false"
45,8.06225774829855,636.185486063871,"false"
27,9.219544457292887,762.3427143471039,"false"
68,18.24828759089466,252.44294439353496,"true"
7,6.082762530298219,932.06534790699,"false"
1,1.0,990.0,"false"
3,3.0,970.299,"false"
59,19.0,276.3417385811926,"true"
79,6.708203932499369,226.02182513323783,"true"
49,6.0,611.117239532865,"false"
10,8.246211251235321,904.3820750088046,"false"
5,3.605551275463989,950.9900499,"false"
67,6.324555320336759,254.9928731247828,"true"
8,5.0990195135927845,922.7446944279202,"false"
80,16.64331697709324,226.02182513323783,"true"
18,13.038404810405298,834.5137614500878,"false"
4,2.8284271247461903,960.59601,"false"
83,33.015148038438355,219.30875090495553,"true"
42,18.867962264113206,655.6592205741438,"false"
14,7.810249675906654,868.7458127689785,"false"
9,6.708203932499369,913.517247483641,"false"
3,2.23606797749979,970.299,"false"
4,3.1622776601683795,960.59601,"false"
11,7.280109889280518,895.3382542587166,"false"
78,30.886890422961002,228.3048738719574,"true"
17,12.529964086141668,842.9431933839271,"false"
11,6.082762530298219,895.3382542587166,"false"
14,7.0710678118654755,868.7458127689785,"false"
59,23.345235059857504,276.3417385811926,"true"
24,11.40175425099138,785.678140807219,"false"
4,2.8284271247461903,960.59601,"false"
68,36.68787265568828,252.44294439353496,"true"
4,3.1622776601683795,960.59601,"false"
