"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
8,4.47213595499958,922.7446944279202,"false"
11,5.385164807134504,895.3382542587166,"false"
3,2.23606797749979,970.299,"false"
44,21.540659228538015,642.6116020847182,"false"
5,3.605551275463989,950.9900499,"false"
1,1.0,990.0,"false"
8,7.0710678118654755,922.7446944279202,"false"
4,2.8284271247461903,960.59601,"false"
4,3.1622776601683795,960.59601,"false"
6,5.0990195135927845,941.4801494010001,"false"
2,1.4142135623730951,980.1,"false"
1,1.0,990.0,"false"
1,1.0,990.0,"false"
5,4.123105625617661,950.9900499,"false"
6,4.242640687119285,941.4801494010001,"false"
6,4.0,941.4801494010001,"false"
3,2.23606797749979,970.299,"false"
8,5.830951894845301,922.7446944279202,"false"
28,19.79898987322333,754.7192872036328,"false"
5,3.605551275463989,950.9900499,"false"
16,11.40175425099138,851.4577710948759,"false"
20,15.231546211727817,817.906937597231,"false"
9,5.385164807134504,913.517247483641,"false"
5,4.123105625617661,950.9900499,"false"
1,1.0,990.0,"false"
2,2.0,980.1,"false"
1,1.0,990.0,"false"
2,1.4142135623730951,980.1,"false"
6,4.47213595499958,941.4801494010001,"false"
4,2.8284271247461903,960.59601,"false"
15,10.816653826391969,860.0583546412887,"false"
27,15.264337522473747,762.3427143471039,"false"
8,5.830951894845301,922.7446944279202,"false"
6,4.242640687119285,941.4801494010001,"false"
10,7.211102550927978,904.3820750088046,"false"
38,15.297058540778355,682.5545950103872,"false"
8,5.830951894845301,922.7446944279202,"false"
7,5.0990195135927845,932.06534790699,"false"
3,2.23606797749979,970.299,"false"
58,8.602325267042627,558.2661385478639,"false"
17,13.0,842.9431933839271,"false"
2,1.4142135623730951,980.1,"false"
13,5.0,877.5210229989681,"false"
16,11.40175425099138,851.4577710948759,"false"
2,1.4142135623730951,980.1,"false"
21,15.264337522473747,809.7278682212587,"false"
1,1.0,990.0,"false"
3,2.23606797749979,970.299,"false"
5,3.605551275463989,950.9900499,"false"
19,13.45362404707371,826.1686238355869,"false"
6,4.242640687119285,941.4801494010001,"false"
13,8.0,877.5210229989681,"false"
2,2.0,980.1,"false"
10,7.615773105863909,904.3820750088046,"false"
14,9.899494936611665,868.7458127689785,"false"
5,3.605551275463989,950.9900499,"false"
13,9.433981132056603,877.5210229989681,"false"
22,15.620499351813308,801.6305895390461,"false"
1,1.0,990.0,"false"
37,10.0,689.449085869078,"false"
6,4.242640687119285,941.4801494010001,"false"
5,3.605551275463989,950.9900499,"false"
4,2.8284271247461903,960.59601,"false"
3,3.0,970.299,"false"
4,3.1622776601683795,960.59601,"false"
10,5.830951894845301,904.3820750088046,"false"
2,2.0,980.1,"false"
3,3.0,970.299,"false"
6,4.0,941.4801494010001,"false"
4,3.1622776601683795,960.59601,"false"
3,2.23606797749979,970.299,"false"
6,4.47213595499958,941.4801494010001,"false"
2,1.4142135623730951,980.1,"false"
3,2.23606797749979,970.299,"false"
9,8.06225774829855,913.517247483641,"false"
8,5.656854249492381,922.7446944279202,"false"
8,5.0,922.7446944279202,"false"
6,5.0990195135927845,941.4801494010001,"false"
4,2.8284271247461903,960.59601,"false"
2,1.4142135623730951,980.1,"false"
7,5.385164807134504,932.06534790699,"false"
24,13.601470508735444,785.678140807219,"false"
6,4.242640687119285,941.4801494010001,"false"
1,1.0,990.0,"false"
18,10.295630140987,834.5137614500878,"false"
5,4.123105625617661,950.9900499,"false"
3,2.23606797749979,970.299,"false"
16,8.94427190999916,851.4577710948759,"false"
4,3.1622776601683795,960.59601,"false"
3,2.23606797749979,970.299,"false"
13,7.280109889280518,877.5210229989681,"false"
41,11.045361017187261,662.2820409839836,"false"
17,12.36931687685298,842.9431933839271,"false"
2,1.4142135623730951,980.1,"false"
1,1.0,990.0,"false"
12,10.198039027185569,886.3848717161294,"false"
3,2.23606797749979,970.299,"false"
16,8.94427190999916,851.4577710948759,"false"
16,9.055385138137417,851.4577710948759,"false"
2,1.4142135623730951,980.1,"false"
