"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
39,17.11724276862369,675.7290490602833,"false"
67,14.142135623730951,257.5685587119018,"true"
25,14.035668847618199,777.8213593991469,"false"
30,17.88854381999832,739.7003733882805,"false"
3,2.23606797749979,970.299,"false"
6,5.0990195135927845,941.4801494010001,"false"
17,8.06225774829855,842.9431933839271,"false"
9,5.385164807134504,913.517247483641,"false"
4,3.1622776601683795,960.59601,"false"
19,9.219544457292887,826.1686238355869,"false"
4,3.1622776601683795,960.59601,"false"
36,9.433981132056603,696.4132180495737,"false"
2,2.0,980.1,"false"
37,18.384776310850235,689.449085869078,"false"
2,2.0,980.1,"false"
4,3.1622776601683795,960.59601,"false"
53,15.132745950421556,293.5183909687422,"true"
19,13.45362404707371,826.1686238355869,"false"
9,6.4031242374328485,913.517247483641,"false"
33,21.400934559032695,717.7305325982751,"false"
3,2.23606797749979,970.299,"false"
25,11.704699910719626,777.8213593991469,"false"
2,2.0,980.1,"false"
19,13.45362404707371,826.1686238355869,"false"
37,21.93171219946131,689.449085869078,"false"
5,3.605551275463989,950.9900499,"false"
6,4.47213595499958,941.4801494010001,"false"
89,5.656854249492381,206.47483556694422,"true"
10,7.0710678118654755,904.3820750088046,"false"
5,3.605551275463989,950.9900499,"false"
53,25.298221281347036,293.5183909687422,"true"
54,35.35533905932738,581.1664141181096,"false"
13,9.219544457292887,877.5210229989681,"false"
62,19.697715603592208,268.1341126035926,"true"
23,12.041594578792296,793.6142836436557,"false"
18,13.038404810405298,834.5137614500878,"false"
26,12.727922061357855,770.0431458051554,"false"
13,8.06225774829855,877.5210229989681,"false"
5,3.605551275463989,950.9900499,"false"
2,1.4142135623730951,980.1,"false"
3,3.0,970.299,"false"
14,8.0,868.7458127689785,"false"
8,5.830951894845301,922.7446944279202,"false"
30,16.278820596099706,739.7003733882805,"false"
12,9.055385138137417,886.3848717161294,"false"
13,9.433981132056603,877.5210229989681,"false"
10,8.246211251235321,904.3820750088046,"false"
14,10.198039027185569,868.7458127689785,"false"
11,6.082762530298219,895.3382542587166,"false"
6,4.47213595499958,941.4801494010001,"false"
24,14.7648230602334,785.678140807219,"false"
48,18.110770276274835,617.290140942288,"false"
17,11.180339887498949,842.9431933839271,"false"
10,5.0990195135927845,904.3820750088046,"false"
46,12.165525060596439,629.8236312032324,"false"
3,3.0,970.299,"false"
19,12.529964086141668,826.1686238355869,"false"
18,12.806248474865697,834.5137614500878,"false"
5,3.605551275463989,950.9900499,"false"
4,3.1622776601683795,960.59601,"false"
21,15.0,809.7278682212587,"false"
4,2.8284271247461903,960.59601,"false"
30,8.602325267042627,739.7003733882805,"false"
34,17.88854381999832,710.5532272722924,"false"
6,4.242640687119285,941.4801494010001,"false"
8,5.0990195135927845,922.7446944279202,"false"
26,11.313708498984761,770.0431458051554,"false"
32,22.47220505424423,724.9803359578536,"false"
51,19.313207915827967,598.956006466161,"false"
15,7.280109889280518,860.0583546412887,"false"
66,24.515301344262525,515.1371174238036,"false"
5,5.0,950.9900499,"false"
6,4.242640687119285,941.4801494010001,"false"
17,12.041594578792296,842.9431933839271,"false"
45,17.029386365926403,636.185486063871,"false"
4,3.1622776601683795,960.59601,"false"
53,14.866068747318506,293.5183909687422,"true"
7,5.385164807134504,932.06534790699,"false"
8,7.0710678118654755,922.7446944279202,"false"
7,5.0,932.06534790699,"false"
88,27.85677655436824,206.47483556694422,"true"
66,19.1049731745428,257.5685587119018,"true"
42,10.198039027185569,327.8296102870719,"true"
62,26.627053911388696,268.1341126035926,"true"
7,5.385164807134504,932.06534790699,"false"
2,1.4142135623730951,980.1,"false"
14,9.899494936611665,868.7458127689785,"false"
16,11.40175425099138,851.4577710948759,"false"
12,8.602325267042627,886.3848717161294,"false"
53,14.560219778561036,293.5183909687422,"true"
37,18.973665961010276,689.449085869078,"false"
10,7.0710678118654755,904.3820750088046,"false"
7,5.0,932.06534790699,"false"
13,9.219544457292887,877.5210229989681,"false"
43,12.165525060596439,327.8296102870719,"true"
3,2.23606797749979,970.299,"false"
4,3.1622776601683795,960.59601,"false"
8,5.656854249492381,922.7446944279202,"false"
3,3.0,970.299,"false"
5,3.605551275463989,950.9900499,"false"
