"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
4,3.1622776601683795,960.59601,"false"
19,13.601470508735444,826.1686238355869,"false"
27,20.12461179749811,762.3427143471039,"false"
47,27.202941017470888,311.7626974456,"true"
4,4.0,960.59601,"false"
11,7.0,895.3382542587166,"false"
24,13.416407864998739,785.678140807219,"false"
59,35.4400902933387,276.3417385811926,"true"
7,5.0,932.06534790699,"false"
9,6.4031242374328485,913.517247483641,"false"
3,3.0,970.299,"false"
45,15.0,636.185486063871,"false"
2,2.0,980.1,"false"
3,3.0,970.299,"false"
17,12.36931687685298,842.9431933839271,"false"
1,1.0,990.0,"false"
6,5.0990195135927845,941.4801494010001,"false"
69,38.01315561749642,252.44294439353496,"true"
140,55.362442142665635,122.43264951746487,"true"
42,15.620499351813308,331.1410204919918,"true"
1,1.0,990.0,"false"
18,13.92838827718412,834.5137614500878,"false"
2,2.0,980.1,"false"
20,11.40175425099138,817.906937597231,"false"
4,3.1622776601683795,960.59601,"false"
17,13.601470508735444,842.9431933839271,"false"
93,41.6293165929973,196.35551417890255,"true"
66,44.68780594300866,257.5685587119018,"true"
5,3.605551275463989,950.9900499,"false"
93,34.36568055487916,196.35551417890255,"true"
9,5.385164807134504,913.517247483641,"false"
5,4.123105625617661,950.9900499,"false"
20,14.7648230602334,817.906937597231,"false"
61,30.4138126514911,541.6850759668538,"false"
19,13.892443989449804,826.1686238355869,"false"
15,6.708203932499369,860.0583546412887,"false"
35,21.400934559032695,351.7238474997847,"true"
37,27.294688127912362,689.449085869078,"false"
6,4.47213595499958,941.4801494010001,"false"
43,28.284271247461902,324.55131418420115,"true"
43,20.615528128088304,324.55131418420115,"true"
2,2.0,980.1,"false"
113,51.62363799656123,160.60053728239583,"true"
1,1.0,990.0,"false"
21,13.152946437965905,809.7278682212587,"false"
34,24.413111231467404,710.5532272722924,"false"
9,6.4031242374328485,913.517247483641,"false"
22,14.7648230602334,801.6305895390461,"false"
8,5.830951894845301,922.7446944279202,"false"
28,20.0,754.7192872036328,"false"
35,25.0,703.4476949995694,"false"
22,12.727922061357855,801.6305895390461,"false"
59,38.3275357934736,276.3417385811926,"true"
9,7.0,913.517247483641,"false"
3,2.23606797749979,970.299,"false"
140,60.0,122.43264951746487,"true"
64,32.449961479175904,262.7982437627811,"true"
5,4.123105625617661,950.9900499,"false"
5,3.605551275463989,950.9900499,"false"
2,1.4142135623730951,980.1,"false"
18,13.038404810405298,834.5137614500878,"false"
5,3.605551275463989,950.9900499,"false"
54,14.142135623730951,290.5832070590548,"true"
81,43.41658669218482,221.52399081308639,"true"
81,26.476404589747453,221.52399081308639,"true"
6,4.242640687119285,941.4801494010001,"false"
4,3.1622776601683795,960.59601,"false"
31,15.297058540778355,732.3033696543977,"false"
11,7.810249675906654,895.3382542587166,"false"
64,30.59411708155671,262.7982437627811,"true"
8,5.0990195135927845,922.7446944279202,"false"
7,5.385164807134504,932.06534790699,"false"
54,19.235384061671343,293.5183909687422,"true"
7,6.082762530298219,932.06534790699,"false"
12,7.0710678118654755,886.3848717161294,"false"
5,3.605551275463989,950.9900499,"false"
113,66.21933252457322,160.60053728239583,"true"
22,14.212670403551895,801.6305895390461,"false"
54,24.08318915758459,290.5832070590548,"true"
3,2.23606797749979,970.299,"false"
12,7.615773105863909,886.3848717161294,"false"
13,9.219544457292887,877.5210229989681,"false"
68,39.05124837953327,252.44294439353496,"true"
3,3.0,970.299,"false"
2,1.4142135623730951,980.1,"false"
6,4.242640687119285,941.4801494010001,"false"
35,24.758836806279895,351.7238474997847,"true"
53,30.4138126514911,293.5183909687422,"true"
47,33.301651610693426,311.7626974456,"true"
43,31.38470965295043,649.1026283684023,"false"
67,39.11521443121589,257.5685587119018,"true"
10,7.211102550927978,904.3820750088046,"false"
22,15.556349186104045,801.6305895390461,"false"
4,2.8284271247461903,960.59601,"false"
19,9.848857801796104,826.1686238355869,"false"
41,23.430749027719962,331.1410204919918,"true"
12,8.602325267042627,886.3848717161294,"false"
22,14.7648230602334,801.6305895390461,"false"
14,9.219544457292887,868.7458127689785,"false"
5,3.605551275463989,950.9900499,"false"
