"FinalTimeTick","StartingDistanceFromFoundTreasure","FinalUtility","InTeam"
2,1.4142135623730951,980.1,"false"
5,5.0,950.9900499,"false"
2,1.4142135623730951,980.1,"false"
14,10.295630140987,868.7458127689785,"false"
23,8.06225774829855,793.6142836436557,"false"
27,15.524174696260024,762.3427143471039,"false"
16,11.661903789690601,851.4577710948759,"false"
6,4.47213595499958,941.4801494010001,"false"
6,4.0,941.4801494010001,"false"
55,26.248809496813376,575.3547499769286,"false"
27,19.72308292331602,762.3427143471039,"false"
4,3.1622776601683795,960.59601,"false"
7,5.0,932.06534790699,"false"
8,6.0,922.7446944279202,"false"
52,26.570660511172846,592.9664464014994,"false"
130,12.727922061357855,136.74457551110822,"true"
60,18.439088914585774,273.5783211953807,"true"
4,2.8284271247461903,960.59601,"false"
2,1.4142135623730951,980.1,"false"
5,3.605551275463989,950.9900499,"false"
12,8.246211251235321,886.3848717161294,"false"
29,16.492422502470642,747.1720943315964,"false"
4,3.1622776601683795,960.59601,"false"
49,5.385164807134504,611.117239532865,"false"
31,18.0,732.3033696543977,"false"
27,14.035668847618199,762.3427143471039,"false"
7,5.0,932.06534790699,"false"
5,4.123105625617661,950.9900499,"false"
8,6.324555320336759,922.7446944279202,"false"
68,21.095023109728988,252.44294439353496,"true"
67,22.02271554554524,254.9928731247828,"true"
69,29.832867780352597,499.8370298991992,"false"
29,14.317821063276353,747.1720943315964,"false"
71,10.816653826391969,244.94513650210257,"true"
1,1.0,990.0,"false"
1,1.0,990.0,"false"
48,22.02271554554524,617.290140942288,"false"
31,12.041594578792296,732.3033696543977,"false"
19,13.45362404707371,826.1686238355869,"false"
9,6.708203932499369,913.517247483641,"false"
20,8.06225774829855,817.906937597231,"false"
5,3.605551275463989,950.9900499,"false"
11,4.123105625617661,895.3382542587166,"false"
71,19.235384061671343,244.94513650210257,"true"
5,3.605551275463989,950.9900499,"false"
24,16.64331697709324,785.678140807219,"false"
4,3.1622776601683795,960.59601,"false"
13,10.04987562112089,877.5210229989681,"false"
12,9.055385138137417,886.3848717161294,"false"
17,7.0710678118654755,842.9431933839271,"false"
4,3.1622776601683795,960.59601,"false"
12,7.280109889280518,886.3848717161294,"false"
8,4.47213595499958,922.7446944279202,"false"
9,6.4031242374328485,913.517247483641,"false"
84,21.400934559032695,429.8890135238938,"false"
35,24.758836806279895,703.4476949995694,"false"
23,12.041594578792296,793.6142836436557,"false"
